Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code ;Evolution 2021 vs. 2020;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89);;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205106D005600;;pas de changement;LE ROUSTOU;01/01/1991;lac;6.34116000000;44.52022000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205106D005610;;pas de changement;LE NAUTIC;01/01/1991;lac;6.36183000000;44.52680000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205118D005010;;pas de changement;LES GORGES DE LA MEOUGE;01/07/2010;rivière;5.79592000000;44.27651000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205121D005050;;pas de changement;1 LAC;01/01/1991;lac;6.16666000000;44.46153000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205121D005060;;pas de changement;3 LAC;01/01/1991;lac;6.15944000000;44.46092000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205122D005070;;pas de changement;PLAGE DU LAC DE LA ROCHE DE RAME;01/01/1991;lac;6.58260000000;44.74465000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205127D005700;;pas de changement;BAIGNADE FLOTTANTE DU BOIS VIEUX;01/01/1991;lac;6.27595000000;44.47749000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205130D005100;;pas de changement;LAC DE SAINT APOLLINAIRE;01/07/2010;lac;6.34644000000;44.56263000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205147D005110;;pas de changement;PLAN D'EAU DU CHAMPSAUR;01/01/1991;lac;6.10594000000;44.65804000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205161D005090;;pas de changement;PLAN D'EAU DU PONTILLAS;01/01/1994;lac;6.55303000000;44.94905000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205163D005830;;pas de changement;PORT SAINT PIERRE (PLAGE);01/01/1995;lac;6.32305000000;44.46672000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005002;;pas de changement;PLAGE DE LA VOILERIE;01/07/2014;lac;6.39768000000;44.52351000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005750;;pas de changement;COMBETTE;01/01/1991;lac;6.40679000000;44.52841000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005770;;pas de changement;LES EYGOIRES - RAMPE DE MISE A L'EAU;01/01/1991;lac;6.38761000000;44.52074000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005780;;pas de changement;LES EYGOIRES - CAMPING;01/01/1991;lac;6.38437000000;44.52070000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005790;;pas de changement;G.C.U.;01/01/1991;lac;6.37920000000;44.51870000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205164D005810;;pas de changement;ADOLESCENTS C.C.A.S.;01/01/1991;lac;6.36917000000;44.51895000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;5;FRL0205179D005100;;pas de changement;PLAN D'EAU DE VEYNES;01/01/1991;lac;5.79771000000;44.51903000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006185;;pas de changement;LIMITE COMMUNE OUEST;01/01/1991;eau côtière;7.08796000000;43.57019000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006190;;pas de changement;ANTIBES LES PINS OUEST;01/01/1991;eau côtière;7.09076000000;43.57029000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006195;;pas de changement;ANTIBES LES PINS EST;01/01/1991;eau côtière;7.09451000000;43.57080000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006205;;pas de changement;PONT DULYS;01/01/1991;eau côtière;7.10366000000;43.57053000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006210;;pas de changement;GRANDE PLAGE JUAN LES PINS;01/01/1991;eau côtière;7.10607000000;43.56947000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006215;;pas de changement;PONTON COURBET;01/01/1991;eau côtière;7.10886000000;43.56836000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006220;;pas de changement;PROMENADE DU SOLEIL;01/01/1991;eau côtière;7.11130000000;43.56781000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006225;;pas de changement;SQUARE GOULD;01/01/1991;eau côtière;7.11506000000;43.56471000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006230;;pas de changement;PORT GALLICE;01/01/1991;eau côtière;7.11556000000;43.56334000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006235;;pas de changement;PLAGE DU CROUTON;01/01/1991;eau côtière;7.11776000000;43.56066000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006240;;pas de changement;LES ONDES;01/01/1991;eau côtière;7.12261000000;43.55503000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006245;;pas de changement;CAP D'ANTIBES;01/01/1991;eau côtière;7.12175000000;43.55226000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006250;;pas de changement;GAROUPE OUEST;01/01/1991;eau côtière;7.13560000000;43.55469000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006255;;pas de changement;GAROUPE EST;01/01/1991;eau côtière;7.13724000000;43.55419000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006260;;pas de changement;LA SALIS;01/01/1991;eau côtière;7.12867000000;43.57052000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006265;;pas de changement;LE PONTEIL;01/01/1991;eau côtière;7.12508000000;43.57336000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006270;;pas de changement;LA GRAVETTE;01/01/1991;eau côtière;7.12927000000;43.58287000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006275;;pas de changement;FORT CARRE;01/01/1991;eau côtière;7.12557000000;43.59316000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006280;;pas de changement;FONTONNE OUEST;01/01/1991;eau côtière;7.12558000000;43.60043000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006285;;pas de changement;FONTONNE EST;01/01/1991;eau côtière;7.12572000000;43.60300000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006295;;pas de changement;MARINELAND;01/01/1991;eau côtière;7.12780000000;43.61166000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006300;;pas de changement;LES GROULES;01/01/1991;eau côtière;7.12886000000;43.61537000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306004M006305;;pas de changement;LIMITE DE COMMUNE EST;01/01/1991;eau côtière;7.12969000000;43.61767000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306011M006590;;pas de changement;FOURMIS;01/01/1991;eau côtière;7.33121000000;43.70331000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306011M006595;;pas de changement;PETITE AFRIQUE;01/01/1991;eau côtière;7.33850000000;43.71220000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306011M006596;;pas de changement;PETITE AFRIQUE EST;01/01/1991;eau côtière;7.34011000000;43.71281000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006340;;changement de nom;DE L'HIPPODROME;01/01/1991;eau côtière;7.14559000000;43.64417000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006345;;changement de nom;TONNEAU;01/01/1991;eau côtière;7.15199000000;43.65019000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006350;;pas de changement;NEPTUNE;01/01/1991;eau côtière;7.15363000000;43.65125000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006355;;changement de nom;GRAND LARGE;01/01/1991;eau côtière;7.15450000000;43.65196000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006360;;changement de nom;MOGADOR;01/01/1991;eau côtière;7.15768000000;43.65370000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006365;;changement de nom;DE LA SERRE;01/01/1991;eau côtière;7.15972000000;43.65362000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006370;;changement de nom;GALION;01/01/1991;eau côtière;7.16238000000;43.65572000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006375;;changement de nom;DE L'EGLISE;01/01/1991;eau côtière;7.16716000000;43.65722000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006380;;changement de nom;DE L'ENTREE DU PORT;01/01/1991;eau côtière;7.17023000000;43.65703000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306027M006385;;pas de changement;DU PORT;01/01/1991;eau côtière;7.17416000000;43.65573000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006075;;pas de changement;SUD AVIATION;01/01/1991;eau côtière;6.95628000000;43.53809000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006080;;pas de changement;DU TROU;01/01/1991;eau côtière;6.96150000000;43.54147000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006085;;pas de changement;CHANTIERS NAVALS;01/01/1991;eau côtière;6.96576000000;43.54360000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006090;;pas de changement;GARE MARCHANDISES;01/01/1991;eau côtière;6.97613000000;43.54675000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006095;;pas de changement;ROCHERS DE LA BOCCA;01/01/1991;eau côtière;6.98712000000;43.54850000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006100;;pas de changement;FONT DE VEYRE;01/01/1991;eau côtière;6.99180000000;43.54894000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006105;;pas de changement;ST GEORGES;01/01/1991;eau côtière;6.99927000000;43.54912000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006110;;pas de changement;RIOU;01/01/1991;eau côtière;7.00477000000;43.54861000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006115;;pas de changement;MIDI;01/01/1991;eau côtière;7.01001000000;43.54815000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006120;;pas de changement;NOUVEAU PALAIS;01/01/1991;eau côtière;7.01973000000;43.54976000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006125;;pas de changement;GRAND HOTEL;01/01/1991;eau côtière;7.02584000000;43.54882000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006130;;pas de changement;CARLTON;01/01/1991;eau côtière;7.02915000000;43.54778000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006135;;pas de changement;GABRES;01/01/1991;eau côtière;7.03181000000;43.54608000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006140;;pas de changement;BIJOU;01/01/1991;eau côtière;7.03522000000;43.53873000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006145;;pas de changement;GAZAGNAIRE;01/01/1991;eau côtière;7.03929000000;43.53923000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006150;;pas de changement;MOURE ROUGE;01/01/1991;eau côtière;7.04011000000;43.54167000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006155;;pas de changement;ILE STE MARGUERITE OUEST;01/01/1991;eau côtière;7.03773000000;43.52275000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306029M006160;;pas de changement;ILE STE MARGUERITE EST;01/01/1991;eau côtière;7.04021000000;43.52409000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306032M006625;;pas de changement;PISSARELLES;01/01/1991;eau côtière;7.38456000000;43.72290000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306032M006630;;pas de changement;MALA;01/01/1991;eau côtière;7.39034000000;43.72263000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306032M006635;;pas de changement;MARQUET;01/01/1991;eau côtière;7.41145000000;43.72451000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306059M006600;;pas de changement;COTE PORT SILVA MARIS;01/01/1991;eau côtière;7.35124000000;43.71589000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306059M006605;;pas de changement;EST SILVA MARIS;01/01/1991;eau côtière;7.35243000000;43.71877000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306059M006610;;pas de changement;MARCO POLO;01/01/1991;eau côtière;7.35251000000;43.71966000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306059M006615;;pas de changement;EZE;01/01/1991;eau côtière;7.35895000000;43.72229000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306059M006620;;pas de changement;EZE EST;01/01/1991;eau côtière;7.36627000000;43.72082000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006040;;pas de changement;LA RAGUE;01/01/1991;eau côtière;6.94042000000;43.51833000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006045;;pas de changement;LA RAGUETTE;01/01/1991;eau côtière;6.94132000000;43.52158000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006050;;pas de changement;CHATEAU;01/01/1991;eau côtière;6.94336000000;43.52379000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006055;;pas de changement;FUON MARINA;01/01/1991;eau côtière;6.94909000000;43.52961000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006060;;pas de changement;ROBINSON;01/01/1991;eau côtière;6.94924000000;43.53258000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006065;;pas de changement;SABLE D'OR;01/01/1991;eau côtière;6.95030000000;43.53316000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306079M006070;;pas de changement;DAUPHINS;01/01/1991;eau côtière;6.95198000000;43.53467000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006690;;pas de changement;GORBIO;01/01/1991;eau côtière;7.48866000000;43.76596000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006695;;pas de changement;BORRIGO;01/01/1991;eau côtière;7.49428000000;43.76975000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006700;;pas de changement;CAREI;01/01/1991;eau côtière;7.49884000000;43.77201000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006705;;pas de changement;FOSSAN;01/01/1991;eau côtière;7.50338000000;43.77404000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006710;;pas de changement;SABLETTES OUEST;01/01/1991;eau côtière;7.50815000000;43.77877000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006715;;pas de changement;SABLETTES EST;01/01/1991;eau côtière;7.51050000000;43.78069000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306083M006720;;pas de changement;GARAVAN EST;01/01/1991;eau côtière;7.52363000000;43.78479000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006404;;pas de changement;LANTERNE;01/06/2010;eau côtière;7.23077000000;43.67816000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006405;;pas de changement;CARRAS;01/01/1991;eau côtière;7.23175000000;43.67996000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006410;;pas de changement;AUBRY LECOMTE;01/01/1991;eau côtière;7.23388000000;43.68279000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006415;;pas de changement;SAINTE-HELENE;01/01/1991;eau côtière;7.23677000000;43.68525000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006420;;pas de changement;FABRON;01/01/1991;eau côtière;7.23833000000;43.68662000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006425;;pas de changement;BAMBOU;01/01/1991;eau côtière;7.24111000000;43.68833000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006430;;pas de changement;LENVAL;01/01/1991;eau côtière;7.24387000000;43.68978000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006435;;pas de changement;MAGNAN;01/01/1991;eau côtière;7.24673000000;43.69094000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006440;;pas de changement;POINCARE;01/01/1991;eau côtière;7.25141000000;43.69210000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006445;;pas de changement;FLORIDA;01/01/1991;eau côtière;7.25300000000;43.69266000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006450;;pas de changement;VOILIER;01/01/1991;eau côtière;7.25490000000;43.69307000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006455;;pas de changement;FORUM;01/01/1991;eau côtière;7.25651000000;43.69367000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006460;;pas de changement;NEPTUNE;01/01/1991;eau côtière;7.25871000000;43.69402000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006465;;pas de changement;BLUE BEACH;01/01/1991;eau côtière;7.26091000000;43.69437000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006470;;pas de changement;SPORTING;01/01/1991;eau côtière;7.26205000000;43.69452000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006475;;pas de changement;LIDO;01/01/1991;eau côtière;7.26333000000;43.69462000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006480;;pas de changement;RUHL;01/01/1991;eau côtière;7.26545000000;43.69479000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006485;;pas de changement;GALION;01/01/1991;eau côtière;7.26645000000;43.69476000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006490;;pas de changement;CENTENAIRE;01/01/1991;eau côtière;7.26816000000;43.69468000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006495;;pas de changement;PAILLON EPI;01/01/1991;eau côtière;7.26895000000;43.69463000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006500;;pas de changement;BEAU RIVAGE;01/01/1991;eau côtière;7.27060000000;43.69483000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006505;;pas de changement;OPERA;01/01/1991;eau côtière;7.27277000000;43.69486000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006510;;pas de changement;CASTEL;01/01/1991;eau côtière;7.27666000000;43.69476000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006520;;baignade supprimée;LA PAIOLLE;01/01/1991;eau côtière;7.28189000000;43.69296000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006525;;pas de changement;MILITAIRE;01/01/1991;eau côtière;7.28938000000;43.69352000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006530;;pas de changement;LA RESERVE;01/01/1991;eau côtière;7.29259000000;43.69113000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306088M006535;;pas de changement;COCO BEACH;01/01/1991;eau côtière;7.29388000000;43.68814000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006639;;pas de changement;L'ARME;01/01/2000;eau côtière;7.43956000000;43.74954000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006640;;pas de changement;BEACH;01/01/1991;eau côtière;7.44222000000;43.75060000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006645;;pas de changement;BON VOYAGE;01/01/1991;eau côtière;7.44806000000;43.75347000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006650;;pas de changement;BERTELO;01/01/1991;eau côtière;7.45153000000;43.75737000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006655;;pas de changement;COTE OUEST;01/01/1991;eau côtière;7.45350000000;43.75862000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006660;;pas de changement;GOLFE BLEU;01/01/1991;eau côtière;7.45570000000;43.75896000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006665;;pas de changement;CABBE;01/01/1991;eau côtière;7.45859000000;43.75995000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006670;;pas de changement;LA BUSE;01/01/1991;eau côtière;7.46155000000;43.76074000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006675;;pas de changement;LES SIRENES;01/01/1991;eau côtière;7.48233000000;43.75793000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006680;;pas de changement;ROQUEBRUNE;01/01/1991;eau côtière;7.48454000000;43.76165000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306104M006685;;pas de changement;SOLENZARA;01/01/1991;eau côtière;7.48623000000;43.76315000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006560;;pas de changement;ESPALMADOR;01/01/1991;eau côtière;7.32540000000;43.70025000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006565;;pas de changement;PASSABLE;01/01/1991;eau côtière;7.32543000000;43.69355000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006570;;pas de changement;FOSSES;01/01/1991;eau côtière;7.33617000000;43.68668000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006575;;pas de changement;FOSSETTES;01/01/1991;eau côtière;7.33962000000;43.68603000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006580;;pas de changement;PALOMA;01/01/1991;eau côtière;7.34244000000;43.68635000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306121M006585;;pas de changement;NOUVEAU PORT;01/01/1991;eau côtière;7.33366000000;43.69216000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306123M006390;;changement de nom;LES VESPINS (ex LIMITE COMMUNE);01/01/1991;eau côtière;7.17879000000;43.65596000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306123M006391;;pas de changement;BEACH CLUB;01/01/2005;eau côtière;7.18725000000;43.65761000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306123M006395;;pas de changement;LES FLOTS BLEUS;01/01/1991;eau côtière;7.19050000000;43.65771000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306123M006400;;pas de changement;LANSBERG;01/01/1991;eau côtière;7.19321000000;43.65793000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306123M006401;;pas de changement;COUSTEAU;01/01/1997;eau côtière;7.19666000000;43.65720000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006005;;pas de changement;LA FIGUEIRETTE;01/01/1991;eau côtière;6.93216000000;43.48442000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006015;;pas de changement;POINTE DE L'AIGUILLE;01/01/1991;eau côtière;6.95119000000;43.50561000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006020;;pas de changement;VALLON DE L'AUTEL (ex. Marco Polo);01/01/1991;eau côtière;6.94316000000;43.50673000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006025;;pas de changement;CHATEAU (ex Est Marco Polo);01/01/1991;eau côtière;6.94007000000;43.50884000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006030;;pas de changement;SUVERET;01/01/1991;eau côtière;6.93757000000;43.50940000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306138M006035;;pas de changement;LA GARE;01/01/1991;eau côtière;6.93735000000;43.51437000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006164;;pas de changement;MIRANDOLE;01/06/2020;eau côtière;7.06282000000;43.55675000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006165;;pas de changement;JEUNES;01/01/1991;eau côtière;7.06760000000;43.56189000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006170;;pas de changement;PASCALIN;01/01/1991;eau côtière;7.06857000000;43.56307000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006175;;pas de changement;TETOU;01/01/1991;eau côtière;7.06979000000;43.56365000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006180;;pas de changement;BARRAYA;01/01/1991;eau côtière;7.07073000000;43.56413000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006181;;pas de changement;POSTE C.R.S;01/01/1991;eau côtière;7.07200000000;43.56436000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006182;;pas de changement;MIDI OUEST;01/01/1991;eau côtière;7.08331000000;43.56878000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006183;;pas de changement;MIDI CENTRE;01/01/1991;eau côtière;7.08423000000;43.56970000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306155M006184;;pas de changement;MIDI EST;01/01/1991;eau côtière;7.08484000000;43.56967000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306159M006540;;pas de changement;LA DARSE;01/01/1991;eau côtière;7.30755000000;43.69661000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306159M006545;;pas de changement;MARINIERES;01/01/1991;eau côtière;7.31529000000;43.70685000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306159M006550;;pas de changement;OUEST;01/01/1991;eau côtière;7.31892000000;43.70656000000;;;;;;;;;
2021;Provence-Alpes-Côte d'Azur;6;FRL0306159M006555;;pas de changement;JEUNES;01/01/1991;eau côtière;7.32055000000;43.70430000000;;;;;;;;;
