Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463430D063001;05/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463430D063001;19/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463430D063001;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463430D063001;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;04/07/2022;15;46;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;18/07/2022;46;61;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;02/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;16/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;063;FRK1463448D063220;30/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;16/05/2022;61;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;07/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;20/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;11/07/2022;61;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;25/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669009D069070;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;17/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;05/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;07/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;19/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;25/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;16/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669064D069044;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;20/05/2022;46;144;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;07/06/2022;46;177;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;21/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;19/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;26/07/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;02/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669070D069006;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;25/04/2022;15;46;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;16/05/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;30/05/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;07/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;13/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;27/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;25/07/2022;30;61;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069020;22/08/2022;61;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;13/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069022;29/08/2022;15;197;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;19/04/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;09/05/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;23/05/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;07/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;01/08/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;16/08/2022;30;46;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069023;29/08/2022;46;46;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;09/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;07/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;04/07/2022;15;77;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;01/08/2022;61;61;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;16/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669256D069026;29/08/2022;46;61;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669264D069010;13/06/2022;15;46;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669264D069010;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669264D069010;18/07/2022;15;61;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669264D069010;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;069;FRK2669264D069010;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073095;13/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073095;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073095;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073095;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073095;18/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;13/06/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;12/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;01/08/2022;15;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073100;18/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;10/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;23/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;06/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;20/07/2022;30;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;03/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773001D073105;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073025;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073025;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073025;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073025;23/08/2022;15;251;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073026;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073026;11/07/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073026;08/08/2022;30;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073026;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073035;14/06/2022;15;30;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073035;11/07/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073035;08/08/2022;110;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773008D073035;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773040D073235;16/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773040D073235;05/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773040D073235;25/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773040D073235;05/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773040D073235;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073050;14/06/2022;46;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073050;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073050;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073050;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073055;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073055;14/06/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073055;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073055;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773051D073055;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;21/06/2022;30;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;04/07/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;19/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;27/07/2022;285;94;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773055D073245;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773059D073020;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773059D073020;11/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773059D073020;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773059D073020;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;10/06/2022;30;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;23/06/2022;30;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;06/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;20/07/2022;480;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;10/08/2022;61;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;17/08/2022;30;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773064D073205;25/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773085D073010;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773085D073010;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773085D073010;08/08/2022;15;514;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773085D073010;23/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773091D073005;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773091D073005;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773091D073005;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773091D073005;23/08/2022;15;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;01/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;27/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773129D073179;22/08/2022;30;213;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;30/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;15/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;27/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773130D073275;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;21/06/2022;15;77;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;19/07/2022;94;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;27/07/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;18/08/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773131D073261;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;10/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;23/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;06/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;20/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;03/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073110;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;10/06/2022;15;30;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;23/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;06/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;20/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;03/08/2022;15;127;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073116;17/08/2022;61;161;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073117;13/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073117;06/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073117;01/08/2022;94;77;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073117;18/08/2022;30;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;10/06/2022;195;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;23/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;06/07/2022;15;932;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;20/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;03/08/2022;15;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073120;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;13/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;12/07/2022;110;485;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773145D073125;18/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;01/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;18/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;29/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773146D073165;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;19/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;27/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;09/08/2022;15;127;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773150D073235;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773151D073237;13/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773151D073237;28/06/2022;46;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773151D073237;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773151D073237;01/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773151D073237;18/08/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;29/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;26/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773180D073065;23/08/2022;15;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073085;13/06/2022;15;312;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073085;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073085;13/07/2022;61;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073085;01/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073085;18/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073090;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073090;23/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073090;20/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073090;03/08/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773184D073090;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;31/05/2022;30;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;23/06/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;06/07/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;20/07/2022;15;109;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;03/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073145;17/08/2022;15;457;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;13/06/2022;46;371;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;28/06/2022;46;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;12/07/2022;15;61;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;01/08/2022;15;46;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773191D073150;18/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;31/05/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;13/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;01/08/2022;61;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073130;18/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;10/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;23/06/2022;61;61;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;06/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;20/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;03/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073135;17/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073140;17/06/2022;15;127;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073140;28/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073140;12/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773219D073140;01/08/2022;15;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773220D073226;16/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773220D073226;05/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773220D073226;25/07/2022;15;77;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773220D073226;02/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773220D073226;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773241D073230;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773241D073230;04/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773241D073230;27/07/2022;15;94;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773241D073230;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;29/06/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;11/07/2022;93;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;26/07/2022;46;289;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;08/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773245D073080;23/08/2022;353;397;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;15/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;01/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;18/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;27/07/2022;15;110;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;09/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773270D073180;22/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773278D073225;16/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773278D073225;05/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773278D073225;25/07/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773278D073225;02/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773278D073225;16/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;14/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;29/06/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;11/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;26/07/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;08/08/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773286D073066;23/08/2022;30;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773300D073040;14/06/2022;30;30;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773300D073040;11/07/2022;30;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773300D073040;08/08/2022;15;15;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773300D073040;23/08/2022;15;30;;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773320D073230;16/06/2022;15;15;Prélèvement de pré-saison;;;
2022;Auvergne-Rhône-Alpes;073;FRK2773320D073230;05/07/2022;15;15;;;;
