Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2022 vs. 2021;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2022;Bretagne;29;FRH0229030M029189;;Pas de changement notable;AN AMIED;29030;CLEDER;01/01/1992;Eau de mer;-4,14068380839;48,69266103275
2022;Bretagne;29;FRH0229030M029192;;Pas de changement notable;KERFISSIEN;29030;CLEDER;01/01/1992;Eau de mer;-4,15843067673;48,68996861093
2022;Bretagne;29;FRH0229031M029936;;Pas de changement notable;KERROU;29031;CLOHARS CARNOET;01/01/1992;Eau de mer;-3,56278728125;47,76807935690
2022;Bretagne;29;FRH0229031M029938;;Pas de changement notable;BELLANGENET;29031;CLOHARS CARNOET;01/01/1992;Eau de mer;-3,55608251331;47,76552952183
2022;Bretagne;29;FRH0229031M029940;;Pas de changement notable;GRANDS SABLES;29031;CLOHARS CARNOET;01/01/1992;Eau de mer;-3,54793748572;47,76574238377
2022;Bretagne;29;FRH0229031M029941;;Pas de changement notable;PORSGUERREC;29031;CLOHARS CARNOET;01/01/1994;Eau de mer;-3,54306246790;47,76411887891
2022;Bretagne;29;FRH0229031M029942;;Pas de changement notable;PORSGASTEL;29031;CLOHARS CARNOET;01/01/1992;Eau de mer;-3,54494137847;47,76447425051
2022;Bretagne;29;FRH0229037M029803;;Pas de changement notable;TREUSTEL;29037;COMBRIT;15/06/2011;Eau de mer;-4,14789792003;47,85530314647
2022;Bretagne;29;FRH0229037M029805;;Pas de changement notable;KERMOR;29037;COMBRIT;01/01/1992;Eau de mer;-4,13481411804;47,86154184757
2022;Bretagne;29;FRH0229037M029808;;Pas de changement notable;PEN MORVAN;29037;COMBRIT;15/06/2011;Eau de mer;-4,12322979279;47,86447059824
2022;Bretagne;29;FRH0229038D029021;;Pas de changement notable;DRENNEC EST -STAMADEC;29038;COMMANA;01/01/1991;Lac;-4,00043599305;48,39278540744
2022;Bretagne;29;FRH0229039M029862;;Pas de changement notable;KERNOUS;29039;CONCARNEAU;01/01/1992;Eau de mer;-3,94500371313;47,88689056424
2022;Bretagne;29;FRH0229039M029864;;Pas de changement notable;SABLES BLANCS;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,93205600321;47,88022237858
2022;Bretagne;29;FRH0229039M029867;;Pas de changement notable;CORNOUAILLE;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,92961882171;47,87493689327
2022;Bretagne;29;FRH0229039M029871;;Pas de changement notable;MINE;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,93095711401;47,87182204587
2022;Bretagne;29;FRH0229039M029874;;Pas de changement notable;DAMES;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,92916867301;47,87036494279
2022;Bretagne;29;FRH0229039M029876;;Pas de changement notable;COAT-PIN;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,92526546663;47,86875288313
2022;Bretagne;29;FRH0229039M029878;;Pas de changement notable;RODEL-LA CROIX;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,92302527118;47,86928292004
2022;Bretagne;29;FRH0229039M029881;;Pas de changement notable;PORZOU;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,90744130598;47,86416860733
2022;Bretagne;29;FRH0229039M029884;;Pas de changement notable;BELLE ETOILE;29039;CONCARNEAU;01/01/1991;Eau de mer;-3,90602643577;47,85640120172
2022;Bretagne;29;FRH0229039M029887;;Pas de changement notable;GRAND LARGE;29039;CONCARNEAU;01/01/1992;Eau de mer;-3,91194763624;47,85383817098
2022;Bretagne;29;FRH0229039M029889;;Pas de changement notable;LES BOUCHERS;29039;CONCARNEAU;15/06/2011;Eau de mer;-3,90579559969;47,85122905812
2022;Bretagne;29;FRH0229040M029471;;Pas de changement notable;BLANCS SABLONS;29040;CONQUET;01/01/1991;Eau de mer;-4,76407722168;48,36994661347
2022;Bretagne;29;FRH0229040M029477;;Pas de changement notable;PORTEZ;29040;CONQUET;01/01/1992;Eau de mer;-4,77915105333;48,35658721448
2022;Bretagne;29;FRH0229040M029478;;Pas de changement notable;LE BILOU;29040;CONQUET;15/06/2011;Eau de mer;-4,77555934174;48,35578407063
2022;Bretagne;29;FRH0229040M029480;;Pas de changement notable;PORS LIOGAN;29040;CONQUET;01/01/1992;Eau de mer;-4,77104946715;48,34759172397
2022;Bretagne;29;FRH0229042M029613;;Pas de changement notable;TREZ ROUZ;29042;CROZON;01/01/1992;Eau de mer;-4,56659390249;48,28676966887
2022;Bretagne;29;FRH0229042M029615;;Pas de changement notable;KERSIGUENOU;29042;CROZON;01/01/1992;Eau de mer;-4,54640555847;48,24908798628
2022;Bretagne;29;FRH0229042M029617;;Pas de changement notable;GOULIEN;29042;CROZON;01/01/1992;Eau de mer;-4,54487356562;48,24275039639
2022;Bretagne;29;FRH0229042M029622;;Pas de changement notable;KADOR;29042;CROZON;14/06/2010;Eau de mer;-4,49504158997;48,22208663785
2022;Bretagne;29;FRH0229042M029624;;Pas de changement notable;MORGAT LE LOCH;29042;CROZON;01/01/1991;Eau de mer;-4,50295566966;48,22655407161
2022;Bretagne;29;FRH0229042M029627;;Pas de changement notable;MORGAT TOUL AN TREZ;29042;CROZON;01/01/1991;Eau de mer;-4,49814765784;48,23268091495
2022;Bretagne;29;FRH0229042M029629;;Pas de changement notable;PORTZIC;29042;CROZON;01/01/1992;Eau de mer;-4,48900808976;48,23566632575
2022;Bretagne;29;FRH0229042M029631;;Pas de changement notable;POSTOLLONEC;29042;CROZON;01/01/1991;Eau de mer;-4,46376258333;48,23871404637
2022;Bretagne;29;FRH0229042M029633;;Pas de changement notable;ABER;29042;CROZON;01/01/1992;Eau de mer;-4,44353680182;48,23374809516
2022;Bretagne;29;FRH0229042M029635;;Pas de changement notable;POUL LE GUERN;29042;CROZON;01/01/1992;Eau de mer;-4,41754354774;48,22689174827
2022;Bretagne;29;FRH0229046M029685;;Pas de changement notable;RIS;29046;DOUARNENEZ;01/01/1991;Eau de mer;-4,30083150536;48,09128233627
2022;Bretagne;29;FRH0229046M029691;;Pas de changement notable;PORS CAD;29046;DOUARNENEZ;01/01/1991;Eau de mer;-4,33010511905;48,09721429330
2022;Bretagne;29;FRH0229046M029692;;Pas de changement notable;DAMES;29046;DOUARNENEZ;01/01/1991;Eau de mer;-4,33231025759;48,09764611222
2022;Bretagne;29;FRH0229046M029694;;Pas de changement notable;SAINT-JEAN;29046;DOUARNENEZ;01/01/1991;Eau de mer;-4,34521844264;48,10130472597
2022;Bretagne;29;FRH0229046M029695;;Pas de changement notable;RHEUN;29046;DOUARNENEZ;14/06/2010;Eau de mer;-4,34697513921;48,10209870017
2022;Bretagne;29;FRH0229046M029697;;Pas de changement notable;SABLES BLANCS;29046;DOUARNENEZ;01/01/1991;Eau de mer;-4,35226039231;48,10255451504
2022;Bretagne;29;FRH0229057M029857;;Pas de changement notable;KERLEVEN;29057;FORET FOUESNANT;01/01/1991;Eau de mer;-3,96513362237;47,89635595313
2022;Bretagne;29;FRH0229058M029825;;Pas de changement notable;KERLER;29058;FOUESNANT;01/01/1991;Eau de mer;-4,05442831249;47,85442454546
2022;Bretagne;29;FRH0229058M029830;;Pas de changement notable;MANER COAT CLEVAREC;29058;FOUESNANT;01/01/1991;Eau de mer;-4,01112435823;47,85091020090
2022;Bretagne;29;FRH0229058M029832;;Pas de changement notable;KERAMBIGORN;29058;FOUESNANT;01/01/1992;Eau de mer;-3,99327481415;47,85287290611
2022;Bretagne;29;FRH0229058M029836;;Pas de changement notable;DUNES;29058;FOUESNANT;01/01/1992;Eau de mer;-3,97891842253;47,85394689276
2022;Bretagne;29;FRH0229058M029838;;Pas de changement notable;OISEAUX;29058;FOUESNANT;01/01/1992;Eau de mer;-3,97936696038;47,85735350417
2022;Bretagne;29;FRH0229058M029844;;Pas de changement notable;KERVELTREC;29058;FOUESNANT;01/01/1991;Eau de mer;-3,98436706237;47,86880994854
2022;Bretagne;29;FRH0229058M029850;;Pas de changement notable;CAP COZ;29058;FOUESNANT;01/01/1991;Eau de mer;-3,98267328751;47,88734257451
2022;Bretagne;29;FRH0229058M029852;;Pas de changement notable;GLENAN-ST NICOLAS;29058;FOUESNANT;01/01/1992;Eau de mer;-4,00095247395;47,72641955843
2022;Bretagne;29;FRH0229058M029855;;Pas de changement notable;GLENAN-BANANEC;29058;FOUESNANT;01/01/1998;Eau de mer;-3,99565025257;47,72337606742
2022;Bretagne;29;FRH0229072M029774;;Pas de changement notable;GREVE BLANCHE;29072;GUILVINEC;01/01/1991;Eau de mer;-4,29892927370;47,79976274616
2022;Bretagne;29;FRH0229072M029775;;Pas de changement notable;GREVE JAUNE;29072;GUILVINEC;20/06/2012;Eau de mer;-4,28965973895;47,79254093583
2022;Bretagne;29;FRH0229073M029023;;Pas de changement notable;VELIN IZELLA;29073;GUIMAEC;15/06/2011;Eau de mer;-3,72071636753;48,70604540291
2022;Bretagne;29;FRH0229075M029516;;Pas de changement notable;MOULIN BLANC COSTOUR;29075;GUIPAVAS;01/01/1991;Eau de mer;-4,42383853467;48,39704360030
2022;Bretagne;29;FRH0229075M029517;;Pas de changement notable;PEN AN TRAON;29075;GUIPAVAS;01/01/1992;Eau de mer;-4,35062428232;48,40820508855
2022;Bretagne;29;FRH0229077M029263;FRH0229077M029262;Modification du code unique d'identification;CROIX;29077;GUISSENY;15/06/2022;Eau de mer;-4,41127706820;48,63818641143
2022;Bretagne;29;FRH0229077M029266;FRH0229077M029265;Modification du code unique d'identification;BARRACHOU;29077;GUISSENY;15/06/2022;Eau de mer;-4,41688274867;48,63820697152
2022;Bretagne;29;FRH0229077M029268;;Pas de changement notable;DIBENNOU;29077;GUISSENY;01/01/1992;Eau de mer;-4,42852246214;48,63981968515
2022;Bretagne;29;FRH0229077M029271;;Pas de changement notable;CURNIC;29077;GUISSENY;01/01/1992;Eau de mer;-4,44771652808;48,63809382449
2022;Bretagne;29;FRH0229077M029275;;Pas de changement notable;LA SECHERIE VOUGOT;29077;GUISSENY;01/01/1992;Eau de mer;-4,45901499760;48,63082532575
2022;Bretagne;29;FRH0229080M029569;;Pas de changement notable;KERDREOLET;29080;HOPITAL CAMFROUT;01/01/1992;Eau de mer;-4,25462401312;48,30512563592
2022;Bretagne;29;FRH0229080M029571;;Pas de changement notable;TIBIDY;29080;HOPITAL CAMFROUT;01/01/1992;Eau de mer;-4,24986524334;48,30194848523
2022;Bretagne;29;FRH0229082M029131;;Pas de changement notable;GREVE BLANCHE;29082;ILE DE BATZ;01/01/1991;Eau de mer;-3,99844007752;48,74622646290
2022;Bretagne;29;FRH0229082M029140;;Pas de changement notable;PORS ALLIOU;29082;ILE DE BATZ;14/06/2010;Eau de mer;-4,00322869969;48,74122247078
2022;Bretagne;29;FRH0229082M029143;;Pas de changement notable;PORS KERNOK;29082;ILE DE BATZ;01/01/1991;Eau de mer;-4,01230441121;48,74403836243
2022;Bretagne;29;FRH0229083M029714;;Pas de changement notable;CALE DU PHARE;29083;ILE DE SEIN;01/01/1992;Eau de mer;-4,86421012170;48,04284902913
2022;Bretagne;29;FRH0229083M029715;;Pas de changement notable;QUAI DES PAIMPOLAIS;29083;ILE DE SEIN;01/01/1992;Eau de mer;-4,84996099359;48,03690275031
2022;Bretagne;29;FRH0229083M029717;;Pas de changement notable;SABLES BLANCS;29083;ILE DE SEIN;01/01/1992;Eau de mer;-4,84502159864;48,03288313559
2022;Bretagne;29;FRH0229085M029800;;Pas de changement notable;GRANDE PLAGE;29085;ILE TUDY;01/01/1992;Eau de mer;-4,16382927791;47,84800279871
2022;Bretagne;29;FRH0229085M029802;;Pas de changement notable;TEVEN;29085;ILE TUDY;01/01/1992;Eau de mer;-4,15483997113;47,85222195818
2022;Bretagne;29;FRH0229090M029680;;Pas de changement notable;TREZ MALAOUEN;29090;KERLAZ;01/01/1992;Eau de mer;-4,28632484210;48,10520488089
2022;Bretagne;29;FRH0229091M029249;;Pas de changement notable;MENEZ HAM;29091;KERLOUAN;01/01/1992;Eau de mer;-4,36911965984;48,66872431690
2022;Bretagne;29;FRH0229091M029252;;Pas de changement notable;NODEVEN RUDULOC;29091;KERLOUAN;01/01/1992;Eau de mer;-4,37613593433;48,66510011058
2022;Bretagne;29;FRH0229091M029254;;Pas de changement notable;ROCH AR GONC;29091;KERLOUAN;15/06/2011;Eau de mer;-4,39073010067;48,65875488646
2022;Bretagne;29;FRH0229091M029255;;Pas de changement notable;BOUTROUILLES;29091;KERLOUAN;01/01/1992;Eau de mer;-4,41005718808;48,65436217130
2022;Bretagne;29;FRH0229091M029256;;Pas de changement notable;KARRECK HIR;29091;KERLOUAN;15/06/2011;Eau de mer;-4,42997534329;48,65318166360
2022;Bretagne;29;FRH0229091M029258;;Pas de changement notable;FANAL NEIZ-VRAN;29091;KERLOUAN;01/01/1992;Eau de mer;-4,43504366835;48,65238579552
2022;Bretagne;29;FRH0229091M029259;;Pas de changement notable;POUL FEUNTEUN;29091;KERLOUAN;15/06/2011;Eau de mer;-4,42453978611;48,64632073212
2022;Bretagne;29;FRH0229091M029262;FRH0229091M029261;Modification du code unique d'identification;LERRET;29091;KERLOUAN;15/06/2022;Eau de mer;-4,40985620969;48,64142814041
2022;Bretagne;29;FRH0229098M029431;;Pas de changement notable;PORS AR MARCH;29098;LAMPAUL PLOUARZEL;01/01/1992;Eau de mer;-4,76207840547;48,46791017749
2022;Bretagne;29;FRH0229098M029434;;Pas de changement notable;PORS AR GORET;29098;LAMPAUL PLOUARZEL;01/01/1992;Eau de mer;-4,76778523255;48,46267232487
2022;Bretagne;29;FRH0229098M029437;;Pas de changement notable;GOUEROU;29098;LAMPAUL PLOUARZEL;01/01/1992;Eau de mer;-4,77108495521;48,45724868689
2022;Bretagne;29;FRH0229098M029440;;Pas de changement notable;PORSGUEN;29098;LAMPAUL PLOUARZEL;01/01/1992;Eau de mer;-4,77934952502;48,44792771536
2022;Bretagne;29;FRH0229099M029350;;Pas de changement notable;TROIS MOUTONS;29099;LAMPAUL PLOUDALMEZEAU;01/01/1992;Eau de mer;-4,65735543316;48,57230755785
2022;Bretagne;29;FRH0229101M029316;;Pas de changement notable;ANGES;29101;LANDEDA;01/01/1991;Eau de mer;-4,56975886337;48,59689790646
2022;Bretagne;29;FRH0229101M029319;;Pas de changement notable;PORS MATEANO;29101;LANDEDA;01/01/1992;Eau de mer;-4,59295009996;48,60422741434
2022;Bretagne;29;FRH0229101M029325;;Pas de changement notable;PLOUGOURI;29101;LANDEDA;01/01/1992;Eau de mer;-4,60327747057;48,60496705096
2022;Bretagne;29;FRH0229101M029328;;Pas de changement notable;SAINTE-MARGUERITE;29101;LANDEDA;01/01/1992;Eau de mer;-4,60687229888;48,59325960034
2022;Bretagne;29;FRH0229101M029329;;Pas de changement notable;BROENNOU;29101;LANDEDA;07/07/2021;Eau de mer;-4,60393190735;48,58401326922
2022;Bretagne;29;FRH0229109M029378;;Pas de changement notable;GWISSELIER;29109;LANDUNVEZ;01/01/1992;Eau de mer;-4,70762248655;48,55365001544
2022;Bretagne;29;FRH0229109M029382;;Pas de changement notable;TREMAZAN;29109;LANDUNVEZ;14/06/2010;Eau de mer;-4,71694859256;48,55595381754
2022;Bretagne;29;FRH0229109M029383;FRH0229109M029381;Modification du code unique d'identification;CHATEAU;29109;LANDUNVEZ;15/06/2022;Eau de mer;-4,71279105392;48,55435334269
2022;Bretagne;29;FRH0229109M029387;;Pas de changement notable;PENFOUL;29109;LANDUNVEZ;01/01/1992;Eau de mer;-4,75211173692;48,53213776961
2022;Bretagne;29;FRH0229109M029388;;Pas de changement notable;REDAN;29109;LANDUNVEZ;14/06/2010;Eau de mer;-4,75708080468;48,53214707230
2022;Bretagne;29;FRH0229109M029389;;Pas de changement notable;VERLEN;29109;LANDUNVEZ;01/01/1992;Eau de mer;-4,75824406419;48,53017267325
2022;Bretagne;29;FRH0229109M029392;;Pas de changement notable;GWEN TREZ;29109;LANDUNVEZ;01/01/1992;Eau de mer;-4,76018630283;48,52620378549
2022;Bretagne;29;FRH0229109M029394;;Pas de changement notable;ROCHARD;29109;LANDUNVEZ;14/06/2010;Eau de mer;-4,76154356765;48,52022121187
2022;Bretagne;29;FRH0229112M029424;;Pas de changement notable;PORS AN EIS VINIS;29112;LANILDUT;15/06/2021;Eau de mer;-4,76528020126;48,47492294981
2022;Bretagne;29;FRH0229120M029606;;Pas de changement notable;LA CALE;29120;LANVEOC;14/06/2010;Eau de mer;-4,45783531229;48,29299058282
2022;Bretagne;29;FRH0229130M029494;;Pas de changement notable;PORSMILIN;29130;LOCMARIA PLOUZANE;01/01/1991;Eau de mer;-4,67872982572;48,35534854759
2022;Bretagne;29;FRH0229130M029497;;Pas de changement notable;PORTEZ;29130;LOCMARIA PLOUZANE;01/01/1991;Eau de mer;-4,67383297383;48,35413913997
2022;Bretagne;29;FRH0229130M029500;;Pas de changement notable;TREGANA;29130;LOCMARIA PLOUZANE;01/01/1991;Eau de mer;-4,66711060832;48,35268649272
2022;Bretagne;29;FRH0229133M029006;;Pas de changement notable;FOND DE LA BAIE;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,65416816751;48,68248834036
2022;Bretagne;29;FRH0229133M029009;;Pas de changement notable;PORT;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,64720725506;48,69055001496
2022;Bretagne;29;FRH0229133M029012;;Pas de changement notable;PORS AR VILLEC;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,64718219882;48,69399049873
2022;Bretagne;29;FRH0229133M029015;;Pas de changement notable;SABLES BLANCS;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,66249832813;48,69252913208
2022;Bretagne;29;FRH0229133M029018;;Pas de changement notable;MOULIN DE LA RIVE;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,67692625518;48,68711673175
2022;Bretagne;29;FRH0229133M029021;;Pas de changement notable;POUL RODOU;29133;LOCQUIREC;01/01/1991;Eau de mer;-3,70003209371;48,69027708965
2022;Bretagne;29;FRH0229135M029785;;Pas de changement notable;SABLES BLANCS;29135;LOCTUDY;01/01/1992;Eau de mer;-4,20043286867;47,79862426160
2022;Bretagne;29;FRH0229135M029787;;Pas de changement notable;POULLUEN;29135;LOCTUDY;01/01/1992;Eau de mer;-4,17910301884;47,80365990680
2022;Bretagne;29;FRH0229135M029789;;Pas de changement notable;LODONNEC;29135;LOCTUDY;01/01/1991;Eau de mer;-4,17473091326;47,81209820187
2022;Bretagne;29;FRH0229135M029791;;Pas de changement notable;EZER;29135;LOCTUDY;01/01/1991;Eau de mer;-4,16969419053;47,81354592436
2022;Bretagne;29;FRH0229135M029793;;Pas de changement notable;KERVILZIC;29135;LOCTUDY;01/01/1991;Eau de mer;-4,16273775591;47,82025324062
2022;Bretagne;29;FRH0229135M029795;;Pas de changement notable;LANGOZ;29135;LOCTUDY;01/01/1991;Eau de mer;-4,16188532516;47,82884561904
2022;Bretagne;29;FRH0229137M029559;;Pas de changement notable;YELENN;29137;LOGONNA DAOULAS;01/01/1992;Eau de mer;-4,32561013830;48,32117123270
2022;Bretagne;29;FRH0229137M029561;;Pas de changement notable;POINTE DU BENDY;29137;LOGONNA DAOULAS;01/01/1992;Eau de mer;-4,33573032107;48,31428077811
2022;Bretagne;29;FRH0229137M029565;;Pas de changement notable;PORSISQUIN;29137;LOGONNA DAOULAS;01/01/1992;Eau de mer;-4,31460388873;48,31559179619
2022;Bretagne;29;FRH0229150M029929;;Pas de changement notable;KERFANY;29150;MOELAN SUR MER;01/01/1991;Eau de mer;-3,72037311332;47,80200099771
2022;Bretagne;29;FRH0229150M029930;;Pas de changement notable;TRENEZ;29150;MOELAN SUR MER;01/01/1991;Eau de mer;-3,70337355509;47,78809995375
2022;Bretagne;29;FRH0229153M029914;;Pas de changement notable;DOURVEIL;29153;NEVEZ;01/01/1992;Eau de mer;-3,81137927741;47,79380719014
2022;Bretagne;29;FRH0229153M029916;;Pas de changement notable;RAGUENES;29153;NEVEZ;01/01/1992;Eau de mer;-3,78967898206;47,79069738810
2022;Bretagne;29;FRH0229153M029920;;Pas de changement notable;ROSPICO;29153;NEVEZ;01/01/1992;Eau de mer;-3,76603737535;47,79178822601
2022;Bretagne;29;FRH0229153M029922;;Pas de changement notable;PORT MANECH;29153;NEVEZ;01/01/1991;Eau de mer;-3,74056848527;47,80446067007
2022;Bretagne;29;FRH0229155M029464;;Pas de changement notable;PORS ARLAN;29155;OUESSANT;01/01/1992;Eau de mer;-5,04809847470;48,45809730729
2022;Bretagne;29;FRH0229155M029466;;Pas de changement notable;LE PRAT;29155;OUESSANT;14/06/2010;Eau de mer;-5,09933469114;48,44521304245
2022;Bretagne;29;FRH0229155M029467;;Pas de changement notable;PORS CORS;29155;OUESSANT;01/01/1992;Eau de mer;-5,09316650531;48,45209251474
2022;Bretagne;29;FRH0229155M029468;;Pas de changement notable;YUSIN;29155;OUESSANT;01/01/1993;Eau de mer;-5,10687826513;48,47013651571
2022;Bretagne;29;FRH0229158M029767;;Pas de changement notable;PORS CARN;29158;PENMARCH;01/01/1991;Eau de mer;-4,35204804222;47,82913690619
2022;Bretagne;29;FRH0229158M029769;;Pas de changement notable;JOIE;29158;PENMARCH;01/01/1991;Eau de mer;-4,37229411813;47,81033455982
2022;Bretagne;29;FRH0229158M029771;;Pas de changement notable;STEIR;29158;PENMARCH;01/01/1991;Eau de mer;-4,31061164680;47,80052391622
2022;Bretagne;29;FRH0229165M029781;;Pas de changement notable;PETITE PLAGE;29165;PLOBANNALEC LESCONIL;14/06/2010;Eau de mer;-4,22184300889;47,79331740743
2022;Bretagne;29;FRH0229165M029784;;Pas de changement notable;LES 4 VENTS;29165;PLOBANNALEC LESCONIL;14/06/2010;Eau de mer;-4,21250898712;47,79934373467
2022;Bretagne;29;FRH0229166M029672;;Pas de changement notable;TY ANQUER;29166;PLOEVEN;01/01/1992;Eau de mer;-4,27270997618;48,14805034608
2022;Bretagne;29;FRH0229168M029720;;Pas de changement notable;BAIE DES TREPASSES;29168;PLOGOFF;01/01/1992;Eau de mer;-4,70807633791;48,04677697212
2022;Bretagne;29;FRH0229168M029722;;Pas de changement notable;LOCH;29168;PLOGOFF;01/01/1992;Eau de mer;-4,63368603976;48,02832084177
2022;Bretagne;29;FRH0229171M029765;;Pas de changement notable;TORCHE;29171;PLOMEUR;01/01/1993;Eau de mer;-4,34708032349;47,83891311271
2022;Bretagne;29;FRH0229172M029665;;Pas de changement notable;LESTREVET;29172;PLOMODIERN;01/01/1992;Eau de mer;-4,29155150328;48,17589185675
2022;Bretagne;29;FRH0229172M029667;;Pas de changement notable;PORS AR VAG;29172;PLOMODIERN;01/01/1992;Eau de mer;-4,29230444291;48,16971840821
2022;Bretagne;29;FRH0229172M029669;;Pas de changement notable;KERVIJEN;29172;PLOMODIERN;01/01/1992;Eau de mer;-4,27540910932;48,15478739815
2022;Bretagne;29;FRH0229176M029675;;Pas de changement notable;SAINTE-ANNE-LA-PALUD;29176;PLONEVEZ PORZAY;01/01/1991;Eau de mer;-4,27272329594;48,14237456679
2022;Bretagne;29;FRH0229176M029677;;Pas de changement notable;KERVEL;29176;PLONEVEZ PORZAY;01/01/1991;Eau de mer;-4,28173885813;48,11606215318
2022;Bretagne;29;FRH0229177M029445;;Pas de changement notable;PORSMAN;29177;PLOUARZEL;14/06/2016;Eau de mer;-4,77916167057;48,44218150044
2022;Bretagne;29;FRH0229177M029447;;Pas de changement notable;PORS SEVIGNE;29177;PLOUARZEL;01/01/1992;Eau de mer;-4,78482060051;48,43052698141
2022;Bretagne;29;FRH0229177M029450;;Pas de changement notable;RUSCUMUNOC;29177;PLOUARZEL;01/01/1992;Eau de mer;-4,78875463435;48,42299950124
2022;Bretagne;29;FRH0229177M029453;;Pas de changement notable;CORSEN;29177;PLOUARZEL;01/01/1992;Eau de mer;-4,79256357967;48,41290347488
2022;Bretagne;29;FRH0229178M029358;;Pas de changement notable;TREOMPAN;29178;PLOUDALMEZEAU;01/01/1992;Eau de mer;-4,68088268664;48,56763201519
2022;Bretagne;29;FRH0229178M029364;;Pas de changement notable;PORS GUEN;29178;PLOUDALMEZEAU;01/01/1992;Eau de mer;-4,69963572485;48,57050134275
2022;Bretagne;29;FRH0229178M029367;;Pas de changement notable;PORS AR VILIN VRAS;29178;PLOUDALMEZEAU;01/01/1992;Eau de mer;-4,70128418948;48,56579377969
2022;Bretagne;29;FRH0229178M029370;;Pas de changement notable;KERDENIEL;29178;PLOUDALMEZEAU;01/01/1992;Eau de mer;-4,70343564445;48,56099021229
2022;Bretagne;29;FRH0229185M029196;;Pas de changement notable;POULFOEN;29185;PLOUESCAT;01/01/1992;Eau de mer;-4,16683230730;48,68827046626
2022;Bretagne;29;FRH0229185M029199;;Pas de changement notable;PORSMEUR;29185;PLOUESCAT;01/01/1992;Eau de mer;-4,22075499400;48,65949223557
2022;Bretagne;29;FRH0229188M029042;;Pas de changement notable;TREGASTEL;29188;PLOUGASNOU;01/01/1992;Eau de mer;-3,80843420594;48,71201020166
2022;Bretagne;29;FRH0229188M029045;;Pas de changement notable;PORT BLANC;29188;PLOUGASNOU;01/01/1992;Eau de mer;-3,83531316200;48,70902506470
2022;Bretagne;29;FRH0229188M029048;;Pas de changement notable;GUERZIT;29188;PLOUGASNOU;01/01/1992;Eau de mer;-3,84018982382;48,69764010659
2022;Bretagne;29;FRH0229188M029051;;Pas de changement notable;SAINT-SAMSON;29188;PLOUGASNOU;01/01/1992;Eau de mer;-3,85069615413;48,69082408173
2022;Bretagne;29;FRH0229189M029532;;Pas de changement notable;LARMOR;29189;PLOUGASTEL DAOULAS;01/01/1992;Eau de mer;-4,44906735375;48,33182684095
2022;Bretagne;29;FRH0229189M029534;;Pas de changement notable;PORSMEUR;29189;PLOUGASTEL DAOULAS;01/01/1992;Eau de mer;-4,44965088140;48,32600616683
2022;Bretagne;29;FRH0229189M029536;;Pas de changement notable;LAUBERLACH PORT;29189;PLOUGASTEL DAOULAS;01/01/1991;Eau de mer;-4,41463093841;48,33673252714
2022;Bretagne;29;FRH0229189M029542;;Pas de changement notable;PORSGUEN;29189;PLOUGASTEL DAOULAS;01/01/1992;Eau de mer;-4,34979702250;48,34383966742
2022;Bretagne;29;FRH0229190M029483;;Pas de changement notable;BERTHEAUME;29190;PLOUGONVELIN;01/01/1991;Eau de mer;-4,70060166984;48,33978599337
2022;Bretagne;29;FRH0229190M029490;;Pas de changement notable;TREZ HIR;29190;PLOUGONVELIN;01/01/1991;Eau de mer;-4,70361388382;48,34691186919
2022;Bretagne;29;FRH0229192M029172;;Pas de changement notable;TOUL AN OUCH;29192;PLOUGOULM;01/01/1991;Eau de mer;-4,06281292715;48,68808070739
2022;Bretagne;29;FRH0229192M029175;;Pas de changement notable;GUILLEC;29192;PLOUGOULM;01/01/1991;Eau de mer;-4,06694896154;48,68538772115
2022;Bretagne;29;FRH0229195M029278;;Pas de changement notable;ZORN;29195;PLOUGUERNEAU;01/01/1991;Eau de mer;-4,47761753363;48,62385479424
2022;Bretagne;29;FRH0229195M029282;;Pas de changement notable;CREACH AN AVEL;29195;PLOUGUERNEAU;14/06/2010;Eau de mer;-4,50218296261;48,62170901051
2022;Bretagne;29;FRH0229195M029285;;Pas de changement notable;BASSINIG;29195;PLOUGUERNEAU;14/06/2010;Eau de mer;-4,51065826945;48,62529359615
2022;Bretagne;29;FRH0229195M029287;;Pas de changement notable;KOREJOU;29195;PLOUGUERNEAU;01/01/1991;Eau de mer;-4,51238083280;48,62769660645
2022;Bretagne;29;FRH0229195M029300;;Pas de changement notable;GREVE BLANCHE;29195;PLOUGUERNEAU;01/01/1991;Eau de mer;-4,52701400693;48,63001395313
