Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2022;Bretagne;029;FRH0229085M029800;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229085M029802;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229090M029680;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029249;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029252;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029254;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029255;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029256;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029258;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029259;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229091M029262;Interdiction sanitaire;26/05/2022;15/09/2022;Baignade interdite par arrêté municipal durant toute la saison
2022;Bretagne;029;FRH0229091M029262;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229098M029431;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229098M029434;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229098M029437;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229098M029440;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229099M029350;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229101M029316;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229101M029319;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229101M029325;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229101M029328;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229101M029329;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029378;Interdiction sanitaire;19/06/2022;20/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029378;Interdiction sanitaire;30/06/2022;30/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029378;Interdiction sanitaire;14/08/2022;14/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029378;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029378;Interdiction sanitaire;03/09/2022;05/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229109M029378;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029382;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029383;Interdiction sanitaire;15/06/2022;31/12/2022;Investigations en cours
2022;Bretagne;029;FRH0229109M029383;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;19/06/2022;20/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;21/06/2022;22/06/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;30/06/2022;30/06/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;14/08/2022;14/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;18/08/2022;19/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229109M029387;Interdiction sanitaire;04/09/2022;06/09/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229109M029387;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029388;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029389;Interdiction sanitaire;26/07/2022;27/07/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229109M029389;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029392;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229109M029394;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229112M029424;Interdiction sanitaire;24/08/2022;26/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229112M029424;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229120M029606;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229130M029494;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229130M029497;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229130M029500;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029006;Interdiction sanitaire;24/08/2022;26/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229133M029006;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029009;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029012;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029015;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029018;Interdiction sanitaire;10/08/2022;11/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229133M029018;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229133M029021;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029785;Interdiction sanitaire;01/09/2022;04/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229135M029785;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029787;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029789;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029791;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029793;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229135M029795;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229137M029559;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229137M029561;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229137M029565;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229150M029929;Interdiction sanitaire;10/09/2022;13/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229150M029929;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229150M029930;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229153M029914;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229153M029916;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229153M029920;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229153M029922;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229155M029464;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229155M029466;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229155M029467;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229155M029468;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229158M029767;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229158M029769;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229158M029771;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229165M029781;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229165M029784;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229166M029672;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229168M029720;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229168M029722;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229171M029765;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229172M029665;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229172M029667;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229172M029669;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229176M029675;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229176M029677;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229177M029445;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229177M029447;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229177M029450;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229177M029453;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229178M029358;Interdiction sanitaire;18/08/2022;21/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229178M029358;Interdiction sanitaire;05/09/2022;06/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229178M029358;Interdiction sanitaire;14/09/2022;18/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229178M029358;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229178M029364;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229178M029367;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229178M029370;Interdiction sanitaire;18/08/2022;21/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229178M029370;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229185M029196;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229185M029199;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229188M029042;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229188M029045;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229188M029048;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229188M029051;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229189M029532;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229189M029534;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229189M029536;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229189M029542;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229190M029483;Interdiction sanitaire;20/07/2022;21/07/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229190M029483;Interdiction sanitaire;02/09/2022;04/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229190M029483;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229190M029490;Interdiction sanitaire;02/09/2022;04/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229190M029490;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229192M029172;Interdiction sanitaire;16/08/2022;17/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229192M029172;Interdiction sanitaire;05/09/2022;08/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229192M029172;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229192M029175;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029278;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029282;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029285;Interdiction sanitaire;12/09/2022;14/09/2022;Pollution hydrocarbures
2022;Bretagne;029;FRH0229195M029285;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029287;Interdiction sanitaire;12/09/2022;14/09/2022;Pollution hydrocarbures
2022;Bretagne;029;FRH0229195M029287;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029300;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029301;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029303;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229195M029309;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229197M029735;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229197M029737;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229197M029739;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229197M029741;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229197M029743;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229201M029457;Interdiction sanitaire;20/06/2022;23/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029457;Interdiction sanitaire;14/08/2022;15/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029457;Interdiction sanitaire;05/09/2022;08/09/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029457;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229201M029460;Interdiction sanitaire;20/06/2022;23/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029460;Interdiction sanitaire;30/06/2022;03/07/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029460;Interdiction sanitaire;14/08/2022;15/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029460;Interdiction sanitaire;18/08/2022;19/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229201M029460;Interdiction sanitaire;05/09/2022;08/09/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229201M029460;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229206M029208;Interdiction sanitaire;30/06/2022;30/06/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229206M029208;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229210D029031;Interdiction sanitaire;29/07/2022;16/08/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;029;FRH0229210D029031;Interdiction sanitaire;19/08/2022;15/09/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;029;FRH0229210D029031;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229210D029031;Prolifération de cyanobactéries;29/07/2022;17/08/2022;Arrêté municipal interdiction baignade
2022;Bretagne;029;FRH0229210D029031;Prolifération de cyanobactéries;19/08/2022;15/09/2022;Arrêté municipal interdiction baignade
2022;Bretagne;029;FRH0229212M029502;Interdiction sanitaire;19/06/2022;19/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229212M029502;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229212M029502;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229212M029513;Interdiction sanitaire;19/06/2022;19/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229212M029513;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229212M029513;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229214M029754;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229215M029746;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229215M029748;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029402;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029408;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029411;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029416;Interdiction sanitaire;15/06/2022;31/12/2022;Investigations en cours
2022;Bretagne;029;FRH0229221M029416;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029417;Interdiction sanitaire;20/06/2022;20/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229221M029417;Interdiction sanitaire;30/06/2022;01/07/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229221M029417;Interdiction sanitaire;16/08/2022;17/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229221M029417;Interdiction sanitaire;24/08/2022;31/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229221M029417;Interdiction sanitaire;06/09/2022;07/09/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229221M029417;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229221M029420;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229225M029751;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229235M029519;Interdiction sanitaire;19/06/2022;19/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229235M029519;Interdiction sanitaire;23/06/2022;28/06/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229235M029519;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229235M029519;Interdiction sanitaire;26/08/2022;28/08/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229235M029519;Interdiction sanitaire;09/09/2022;10/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229235M029519;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229235M029521;Interdiction sanitaire;19/06/2022;19/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229235M029521;Interdiction sanitaire;25/06/2022;27/06/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229235M029521;Interdiction sanitaire;20/07/2022;20/07/2022;Résultats de l'autosurveillance défavorables - Investigations en cours
2022;Bretagne;029;FRH0229235M029521;Interdiction sanitaire;16/08/2022;16/08/2022;Conditions météorologiques défavorables
2022;Bretagne;029;FRH0229235M029521;Interdiction sanitaire;08/09/2022;10/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229235M029521;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229236M029927;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229239M029106;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229239M029108;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229239M029118;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229239M029124;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229244D029012;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229251M029035;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229252M029761;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229256M029659;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229256M029662;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229257M029335;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229257M029340;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229257M029343;Interdiction sanitaire;28/07/2022;29/07/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229257M029343;Interdiction sanitaire;10/08/2022;11/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229257M029343;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229257M029346;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229257M029348;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229259M029100;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229259M029103;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229273M029153;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229273M029156;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229273M029165;Interdiction sanitaire;06/09/2022;07/09/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229273M029165;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229276M029179;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229277D029022;Interdiction sanitaire;26/08/2022;01/11/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;029;FRH0229277D029022;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229277D029022;Prolifération de cyanobactéries;26/08/2022;15/09/2022;Arrêté municipal interdiction baignade
2022;Bretagne;029;FRH0229280M029648;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229280M029655;Interdiction sanitaire;22/06/2022;23/06/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229280M029655;Interdiction sanitaire;05/08/2022;06/08/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229280M029655;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229284M029776;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229284M029777;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229284M029778;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229284M029779;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229287M029210;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229292M029759;Interdiction sanitaire;10/09/2022;11/09/2022;Echouage Rorqual sur la plage
2022;Bretagne;029;FRH0229292M029759;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029892;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029894;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029895;Interdiction sanitaire;13/07/2022;14/07/2022;Contamination microbiologique - investigations en cours
2022;Bretagne;029;FRH0229293M029895;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029898;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029900;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029902;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029904;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029906;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029908;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229293M029910;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;029;FRH0229298M029757;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335013D035888;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335041D035037;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035245;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035260;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035275;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035290;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035305;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035320;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335049M035335;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335061D035050;Interdiction sanitaire;23/07/2022;27/07/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;035;FRH0335061D035050;Interdiction sanitaire;03/08/2022;15/09/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;035;FRH0335061D035050;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335061D035050;Prolifération de cyanobactéries;22/07/2022;27/07/2022;PROLIFERATION DE CYANOBACTERIES Détection de microcystines (0,83 µg/L)
2022;Bretagne;035;FRH0335061D035050;Prolifération de cyanobactéries;03/08/2022;15/09/2022;PROLIFERATION DE CYANOBACTERIES Détection de microcystines (3,8 / 4,6 / 3,4 / 9,2 / 4 / 1,5 / 0,9 µg/L)
2022;Bretagne;035;FRH0335093M035695;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335093M035710;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335093M035725;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335093M035740;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335093M035755;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335110D035090;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335133D035120;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335142D035130;Interdiction sanitaire;19/08/2022;27/08/2022;Pollution bactériologique suite fortes précipitations
2022;Bretagne;035;FRH0335142D035130;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335167D035160;Interdiction sanitaire;11/07/2022;25/07/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;035;FRH0335167D035160;Interdiction sanitaire;29/07/2022;22/08/2022;PROLIFERATION DE CYANOBACTERIES
2022;Bretagne;035;FRH0335167D035160;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335167D035160;Prolifération de cyanobactéries;11/07/2022;25/07/2022;PROLIFERATION DE CYANOBACTERIES Présence d'anatoxine A (0,02 µg/L)
2022;Bretagne;035;FRH0335167D035160;Prolifération de cyanobactéries;29/07/2022;22/08/2022;PROLIFERATION DE CYANOBACTERIES Présence de microcystines (0,511 µg/l) puis anatoxine (0,02 / 0,02 µg/L) puis microcystines (0,6 / 0,8 / 1,8 / 1 µg/l)
2022;Bretagne;035;FRH0335181M035650;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335217D035172;Saison balnéaire;15/06/2022;15/09/2022;
2022;Bretagne;035;FRH0335217D035172;Interdiction non sanitaire;05/08/2022;15/09/2022;Fermeture définitive du site suite passage service jeunesse et sports constatant l'absence de surveillance pour un site de baignade aménagé
2022;Bretagne;035;FRH0335238D035180;Saison balnéaire;15/06/2022;15/09/2022;
