Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement
2021;Normandie;050;FRD1250077M050140;08/07/2021;15;15;
2021;Normandie;050;FRD1250077M050140;12/07/2021;15;15;
2021;Normandie;050;FRD1250077M050140;22/07/2021;15;15;
2021;Normandie;050;FRD1250077M050140;26/07/2021;15;15;
2021;Normandie;050;FRD1250077M050140;04/08/2021;15;15;
2021;Normandie;050;FRD1250077M050140;09/08/2021;15;15;
2021;Normandie;050;FRD1250077M050140;16/08/2021;15;15;
2021;Normandie;050;FRD1250077M050140;23/08/2021;15;15;
2021;Normandie;050;FRD1250077M050140;06/09/2021;15;15;
2021;Normandie;050;FRD1250078M050297;31/05/2021;15;30;Prélèvement de pré-saison
2021;Normandie;050;FRD1250078M050297;16/06/2021;15;15;
2021;Normandie;050;FRD1250078M050297;05/07/2021;15;15;
2021;Normandie;050;FRD1250078M050297;13/07/2021;46;312;
2021;Normandie;050;FRD1250078M050297;27/07/2021;30;46;
2021;Normandie;050;FRD1250078M050297;10/08/2021;160;195;
2021;Normandie;050;FRD1250078M050297;24/08/2021;15;46;
2021;Normandie;050;FRD1250078M050297;08/09/2021;30;77;
2021;Normandie;050;FRD1250081M050395;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250081M050395;17/06/2021;30;30;
2021;Normandie;050;FRD1250081M050395;05/07/2021;15;15;
2021;Normandie;050;FRD1250081M050395;13/07/2021;30;177;
2021;Normandie;050;FRD1250081M050395;19/07/2021;15;15;
2021;Normandie;050;FRD1250081M050395;27/07/2021;15;15;
2021;Normandie;050;FRD1250081M050395;10/08/2021;15;15;
2021;Normandie;050;FRD1250081M050395;17/08/2021;15;15;
2021;Normandie;050;FRD1250081M050395;24/08/2021;15;46;
2021;Normandie;050;FRD1250081M050395;08/09/2021;30;61;
2021;Normandie;050;FRD1250085M050375;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250085M050375;17/06/2021;15;15;
2021;Normandie;050;FRD1250085M050375;05/07/2021;15;15;
2021;Normandie;050;FRD1250085M050375;13/07/2021;30;161;
2021;Normandie;050;FRD1250085M050375;19/07/2021;15;15;
2021;Normandie;050;FRD1250085M050375;27/07/2021;46;30;
2021;Normandie;050;FRD1250085M050375;10/08/2021;15;30;
2021;Normandie;050;FRD1250085M050375;17/08/2021;15;15;
2021;Normandie;050;FRD1250085M050375;24/08/2021;30;61;
2021;Normandie;050;FRD1250085M050375;08/09/2021;30;143;
2021;Normandie;050;FRD1250102M050470;27/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250102M050470;17/06/2021;15;15;
2021;Normandie;050;FRD1250102M050470;07/07/2021;15;61;
2021;Normandie;050;FRD1250102M050470;13/07/2021;15;15;
2021;Normandie;050;FRD1250102M050470;19/07/2021;15;30;
2021;Normandie;050;FRD1250102M050470;26/07/2021;94;127;
2021;Normandie;050;FRD1250102M050470;04/08/2021;15;46;
2021;Normandie;050;FRD1250102M050470;11/08/2021;15;15;
2021;Normandie;050;FRD1250102M050470;18/08/2021;15;15;
2021;Normandie;050;FRD1250102M050470;01/09/2021;15;15;
2021;Normandie;050;FRD1250117M050475;27/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250117M050475;17/06/2021;5352;13864;
2021;Normandie;050;FRD1250117M050475;07/07/2021;77;77;
2021;Normandie;050;FRD1250117M050475;13/07/2021;15;15;
2021;Normandie;050;FRD1250117M050475;19/07/2021;15;15;
2021;Normandie;050;FRD1250117M050475;26/07/2021;46;61;
2021;Normandie;050;FRD1250117M050475;04/08/2021;15;15;
2021;Normandie;050;FRD1250117M050475;11/08/2021;15;15;
2021;Normandie;050;FRD1250117M050475;18/08/2021;15;15;
2021;Normandie;050;FRD1250117M050475;01/09/2021;15;15;
2021;Normandie;050;FRD1250129M050143;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250129M050143;15/06/2021;15;15;
2021;Normandie;050;FRD1250129M050143;01/07/2021;15;15;
2021;Normandie;050;FRD1250129M050143;12/07/2021;15;30;
2021;Normandie;050;FRD1250129M050143;22/07/2021;15;15;
2021;Normandie;050;FRD1250129M050143;26/07/2021;15;15;
2021;Normandie;050;FRD1250129M050143;09/08/2021;46;46;
2021;Normandie;050;FRD1250129M050143;16/08/2021;15;15;
2021;Normandie;050;FRD1250129M050143;23/08/2021;15;15;
2021;Normandie;050;FRD1250129M050143;06/09/2021;15;15;
2021;Normandie;050;FRD1250129M050145;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250129M050145;15/06/2021;15;15;
2021;Normandie;050;FRD1250129M050145;01/07/2021;15;15;
2021;Normandie;050;FRD1250129M050145;12/07/2021;15;46;
2021;Normandie;050;FRD1250129M050145;22/07/2021;15;15;
2021;Normandie;050;FRD1250129M050145;26/07/2021;15;15;
2021;Normandie;050;FRD1250129M050145;09/08/2021;15;46;
2021;Normandie;050;FRD1250129M050145;16/08/2021;15;15;
2021;Normandie;050;FRD1250129M050145;23/08/2021;15;15;
2021;Normandie;050;FRD1250129M050145;06/09/2021;15;15;
2021;Normandie;050;FRD1250129M050170;26/05/2021;15;77;Prélèvement de pré-saison
2021;Normandie;050;FRD1250129M050170;15/06/2021;15;15;
2021;Normandie;050;FRD1250129M050170;01/07/2021;15;15;
2021;Normandie;050;FRD1250129M050170;12/07/2021;15;30;
2021;Normandie;050;FRD1250129M050170;22/07/2021;15;15;
2021;Normandie;050;FRD1250129M050170;26/07/2021;15;30;
2021;Normandie;050;FRD1250129M050170;09/08/2021;94;309;
2021;Normandie;050;FRD1250129M050170;16/08/2021;15;15;
2021;Normandie;050;FRD1250129M050170;23/08/2021;15;46;
2021;Normandie;050;FRD1250129M050170;06/09/2021;15;15;
2021;Normandie;050;FRD1250142M050115;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250142M050115;24/06/2021;15;15;
2021;Normandie;050;FRD1250142M050115;12/07/2021;15;15;
2021;Normandie;050;FRD1250142M050115;09/08/2021;15;15;
2021;Normandie;050;FRD1250142M050115;23/08/2021;15;15;
2021;Normandie;050;FRD1250142M050120;26/05/2021;15;94;Prélèvement de pré-saison
2021;Normandie;050;FRD1250142M050120;24/06/2021;15;15;
2021;Normandie;050;FRD1250142M050120;12/07/2021;15;15;
2021;Normandie;050;FRD1250142M050120;09/08/2021;15;61;
2021;Normandie;050;FRD1250142M050120;23/08/2021;15;30;
2021;Normandie;050;FRD1250142M050125;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250142M050125;15/06/2021;15;15;
2021;Normandie;050;FRD1250142M050125;01/07/2021;15;15;
2021;Normandie;050;FRD1250142M050125;12/07/2021;15;15;
2021;Normandie;050;FRD1250142M050125;22/07/2021;15;15;
2021;Normandie;050;FRD1250142M050125;26/07/2021;15;15;
2021;Normandie;050;FRD1250142M050125;09/08/2021;15;15;
2021;Normandie;050;FRD1250142M050125;16/08/2021;15;15;
2021;Normandie;050;FRD1250142M050125;23/08/2021;15;15;
2021;Normandie;050;FRD1250142M050125;06/09/2021;15;15;
2021;Normandie;050;FRD1250143M050390;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250143M050390;17/06/2021;30;15;
2021;Normandie;050;FRD1250143M050390;05/07/2021;15;15;
2021;Normandie;050;FRD1250143M050390;13/07/2021;45;144;
2021;Normandie;050;FRD1250143M050390;19/07/2021;15;15;
2021;Normandie;050;FRD1250143M050390;27/07/2021;15;15;
2021;Normandie;050;FRD1250143M050390;10/08/2021;15;30;
2021;Normandie;050;FRD1250143M050390;17/08/2021;15;15;
2021;Normandie;050;FRD1250143M050390;24/08/2021;15;15;
2021;Normandie;050;FRD1250143M050390;08/09/2021;46;127;
2021;Normandie;050;FRD1250151M050305;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250151M050305;16/06/2021;15;30;
2021;Normandie;050;FRD1250151M050305;28/06/2021;15;46;
2021;Normandie;050;FRD1250151M050305;01/07/2021;15;15;
2021;Normandie;050;FRD1250151M050305;05/07/2021;15;15;
2021;Normandie;050;FRD1250151M050305;13/07/2021;15;353;
2021;Normandie;050;FRD1250151M050305;15/07/2021;15;15;
2021;Normandie;050;FRD1250151M050305;19/07/2021;15;15;
2021;Normandie;050;FRD1250151M050305;21/07/2021;15;15;
2021;Normandie;050;FRD1250151M050305;27/07/2021;15;309;
2021;Normandie;050;FRD1250151M050305;29/07/2021;15;46;
2021;Normandie;050;FRD1250151M050305;03/08/2021;15;15;
2021;Normandie;050;FRD1250151M050305;10/08/2021;61;1148;
2021;Normandie;050;FRD1250151M050305;12/08/2021;15;61;
2021;Normandie;050;FRD1250151M050305;17/08/2021;15;15;
2021;Normandie;050;FRD1250151M050305;19/08/2021;15;15;
2021;Normandie;050;FRD1250151M050305;24/08/2021;15;77;
2021;Normandie;050;FRD1250151M050305;26/08/2021;15;15;
2021;Normandie;050;FRD1250151M050305;31/08/2021;15;61;
2021;Normandie;050;FRD1250151M050305;08/09/2021;15;30;
2021;Normandie;050;FRD1250165M050400;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250165M050400;17/06/2021;15;15;
2021;Normandie;050;FRD1250165M050400;05/07/2021;15;15;
2021;Normandie;050;FRD1250165M050400;13/07/2021;94;251;
2021;Normandie;050;FRD1250165M050400;19/07/2021;15;15;
2021;Normandie;050;FRD1250165M050400;27/07/2021;15;15;
2021;Normandie;050;FRD1250165M050400;10/08/2021;15;15;
2021;Normandie;050;FRD1250165M050400;17/08/2021;15;15;
2021;Normandie;050;FRD1250165M050400;24/08/2021;15;15;
2021;Normandie;050;FRD1250165M050400;08/09/2021;176;805;
2021;Normandie;050;FRD1250165M050405;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250165M050405;17/06/2021;15;15;
2021;Normandie;050;FRD1250165M050405;05/07/2021;15;77;
2021;Normandie;050;FRD1250165M050405;13/07/2021;94;272;
2021;Normandie;050;FRD1250165M050405;19/07/2021;15;15;
2021;Normandie;050;FRD1250165M050405;27/07/2021;15;30;
2021;Normandie;050;FRD1250165M050405;10/08/2021;15;15;
2021;Normandie;050;FRD1250165M050405;17/08/2021;15;46;
2021;Normandie;050;FRD1250165M050405;24/08/2021;15;15;
2021;Normandie;050;FRD1250165M050405;08/09/2021;46;15;
2021;Normandie;050;FRD1250167M050490;27/05/2021;30;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250167M050490;17/06/2021;46;46;
2021;Normandie;050;FRD1250167M050490;07/07/2021;45;61;
2021;Normandie;050;FRD1250167M050490;13/07/2021;94;143;
2021;Normandie;050;FRD1250167M050490;26/07/2021;161;251;
2021;Normandie;050;FRD1250167M050490;11/08/2021;46;46;
2021;Normandie;050;FRD1250167M050490;18/08/2021;15;30;
2021;Normandie;050;FRD1250167M050490;01/09/2021;15;30;
2021;Normandie;050;FRD1250178M050127;26/05/2021;109;213;Prélèvement de pré-saison
2021;Normandie;050;FRD1250178M050127;15/06/2021;15;15;
2021;Normandie;050;FRD1250178M050127;24/06/2021;15;77;
2021;Normandie;050;FRD1250178M050127;01/07/2021;15;15;
2021;Normandie;050;FRD1250178M050127;08/07/2021;15;46;
2021;Normandie;050;FRD1250178M050127;12/07/2021;15;15;
2021;Normandie;050;FRD1250178M050127;15/07/2021;15;15;
2021;Normandie;050;FRD1250178M050127;22/07/2021;15;15;
2021;Normandie;050;FRD1250178M050127;26/07/2021;15;30;
2021;Normandie;050;FRD1250178M050127;28/07/2021;30;365;
2021;Normandie;050;FRD1250178M050127;02/08/2021;15;30;
2021;Normandie;050;FRD1250178M050127;04/08/2021;15;15;
2021;Normandie;050;FRD1250178M050127;09/08/2021;61;212;
2021;Normandie;050;FRD1250178M050127;11/08/2021;15;46;
2021;Normandie;050;FRD1250178M050127;16/08/2021;15;15;
2021;Normandie;050;FRD1250178M050127;23/08/2021;15;30;
2021;Normandie;050;FRD1250178M050127;25/08/2021;15;30;
2021;Normandie;050;FRD1250178M050127;30/08/2021;15;15;
2021;Normandie;050;FRD1250178M050127;06/09/2021;15;15;
2021;Normandie;050;FRD1250178M050127;09/09/2021;15;15;
2021;Normandie;050;FRD1250178M050130;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250178M050130;15/06/2021;15;15;
2021;Normandie;050;FRD1250178M050130;01/07/2021;15;15;
2021;Normandie;050;FRD1250178M050130;12/07/2021;15;15;
2021;Normandie;050;FRD1250178M050130;22/07/2021;15;15;
2021;Normandie;050;FRD1250178M050130;26/07/2021;15;15;
2021;Normandie;050;FRD1250178M050130;09/08/2021;15;15;
2021;Normandie;050;FRD1250178M050130;16/08/2021;15;15;
2021;Normandie;050;FRD1250178M050130;23/08/2021;15;61;
2021;Normandie;050;FRD1250178M050130;06/09/2021;15;15;
2021;Normandie;050;FRD1250178M050135;26/05/2021;15;46;Prélèvement de pré-saison
2021;Normandie;050;FRD1250178M050135;15/06/2021;15;15;
2021;Normandie;050;FRD1250178M050135;24/06/2021;15;30;
2021;Normandie;050;FRD1250178M050135;01/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;08/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;12/07/2021;46;376;
2021;Normandie;050;FRD1250178M050135;15/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;22/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;26/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;28/07/2021;15;15;
2021;Normandie;050;FRD1250178M050135;02/08/2021;15;15;
2021;Normandie;050;FRD1250178M050135;04/08/2021;15;15;
2021;Normandie;050;FRD1250178M050135;09/08/2021;61;30;
2021;Normandie;050;FRD1250178M050135;11/08/2021;15;15;
2021;Normandie;050;FRD1250178M050135;16/08/2021;15;15;
2021;Normandie;050;FRD1250178M050135;23/08/2021;46;94;
2021;Normandie;050;FRD1250178M050135;25/08/2021;15;15;
2021;Normandie;050;FRD1250178M050135;30/08/2021;15;77;
2021;Normandie;050;FRD1250178M050135;06/09/2021;15;15;
2021;Normandie;050;FRD1250178M050135;09/09/2021;15;15;
2021;Normandie;050;FRD1250196M050102;26/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250196M050102;24/06/2021;15;15;
2021;Normandie;050;FRD1250196M050102;12/07/2021;15;179;
2021;Normandie;050;FRD1250196M050102;26/07/2021;15;15;
2021;Normandie;050;FRD1250196M050102;09/08/2021;92;15;
2021;Normandie;050;FRD1250196M050102;23/08/2021;15;15;
2021;Normandie;050;FRD1250215M050320;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250215M050320;16/06/2021;46;15;
2021;Normandie;050;FRD1250215M050320;05/07/2021;15;15;
2021;Normandie;050;FRD1250215M050320;13/07/2021;126;1033;
2021;Normandie;050;FRD1250215M050320;19/07/2021;15;15;
2021;Normandie;050;FRD1250215M050320;27/07/2021;30;15;
2021;Normandie;050;FRD1250215M050320;10/08/2021;15;30;
2021;Normandie;050;FRD1250215M050320;17/08/2021;30;15;
2021;Normandie;050;FRD1250215M050320;24/08/2021;30;272;
2021;Normandie;050;FRD1250215M050320;08/09/2021;30;15;
2021;Normandie;050;FRD1250215M050325;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250215M050325;16/06/2021;15;15;
2021;Normandie;050;FRD1250215M050325;05/07/2021;15;15;
2021;Normandie;050;FRD1250215M050325;13/07/2021;30;600;
2021;Normandie;050;FRD1250215M050325;19/07/2021;15;15;
2021;Normandie;050;FRD1250215M050325;27/07/2021;15;30;
2021;Normandie;050;FRD1250215M050325;10/08/2021;15;15;
2021;Normandie;050;FRD1250215M050325;17/08/2021;15;15;
2021;Normandie;050;FRD1250215M050325;24/08/2021;15;15;
2021;Normandie;050;FRD1250215M050325;08/09/2021;15;30;
2021;Normandie;050;FRD1250218M050410;27/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250218M050410;17/06/2021;15;15;
2021;Normandie;050;FRD1250218M050410;07/07/2021;15;30;
2021;Normandie;050;FRD1250218M050410;13/07/2021;94;77;
2021;Normandie;050;FRD1250218M050410;19/07/2021;15;15;
2021;Normandie;050;FRD1250218M050410;26/07/2021;15;15;
2021;Normandie;050;FRD1250218M050410;04/08/2021;15;15;
2021;Normandie;050;FRD1250218M050410;11/08/2021;15;15;
2021;Normandie;050;FRD1250218M050410;18/08/2021;342;15;
2021;Normandie;050;FRD1250218M050410;01/09/2021;15;15;
2021;Normandie;050;FRD1250218M050420;27/05/2021;15;46;Prélèvement de pré-saison
2021;Normandie;050;FRD1250218M050420;17/06/2021;15;46;
2021;Normandie;050;FRD1250218M050420;29/06/2021;15;15;
2021;Normandie;050;FRD1250218M050420;07/07/2021;390;1305;Prélèvement réalisé pendant une pollution à court terme
2021;Normandie;050;FRD1250218M050420;09/07/2021;15;30;Prélèvement de fin de pollution à court terme
2021;Normandie;050;FRD1250218M050420;13/07/2021;94;234;Prélèvement de remplacement
2021;Normandie;050;FRD1250218M050420;15/07/2021;15;30;
2021;Normandie;050;FRD1250218M050420;19/07/2021;15;15;
2021;Normandie;050;FRD1250218M050420;21/07/2021;15;15;
2021;Normandie;050;FRD1250218M050420;26/07/2021;347;177;
2021;Normandie;050;FRD1250218M050420;28/07/2021;94;46;
2021;Normandie;050;FRD1250218M050420;02/08/2021;46;93;
2021;Normandie;050;FRD1250218M050420;04/08/2021;15;30;
2021;Normandie;050;FRD1250218M050420;09/08/2021;30;110;
2021;Normandie;050;FRD1250218M050420;11/08/2021;15;15;
2021;Normandie;050;FRD1250218M050420;16/08/2021;46;126;
2021;Normandie;050;FRD1250218M050420;18/08/2021;15;15;
2021;Normandie;050;FRD1250218M050420;23/08/2021;94;15;
2021;Normandie;050;FRD1250218M050420;25/08/2021;30;110;
2021;Normandie;050;FRD1250218M050420;01/09/2021;15;15;
2021;Normandie;050;FRD1250218M050420;09/09/2021;15;77;
2021;Normandie;050;FRD1250218M050425;27/05/2021;30;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250218M050425;17/06/2021;77;94;
2021;Normandie;050;FRD1250218M050425;29/06/2021;15;30;
2021;Normandie;050;FRD1250218M050425;07/07/2021;289;1089;Prélèvement réalisé pendant une pollution à court terme
2021;Normandie;050;FRD1250218M050425;09/07/2021;94;322;Prélèvement de fin de pollution à court terme
2021;Normandie;050;FRD1250218M050425;13/07/2021;45;46;Prélèvement de remplacement
2021;Normandie;050;FRD1250218M050425;15/07/2021;15;30;
2021;Normandie;050;FRD1250218M050425;19/07/2021;15;46;
2021;Normandie;050;FRD1250218M050425;21/07/2021;15;15;
2021;Normandie;050;FRD1250218M050425;26/07/2021;110;943;
2021;Normandie;050;FRD1250218M050425;28/07/2021;46;94;
2021;Normandie;050;FRD1250218M050425;02/08/2021;15;15;
2021;Normandie;050;FRD1250218M050425;04/08/2021;15;77;
2021;Normandie;050;FRD1250218M050425;09/08/2021;77;94;
2021;Normandie;050;FRD1250218M050425;11/08/2021;109;45;
2021;Normandie;050;FRD1250218M050425;16/08/2021;15;30;
2021;Normandie;050;FRD1250218M050425;18/08/2021;15;15;
2021;Normandie;050;FRD1250218M050425;23/08/2021;15;30;
2021;Normandie;050;FRD1250218M050425;25/08/2021;15;15;
2021;Normandie;050;FRD1250218M050425;09/09/2021;289;627;Prélèvement réalisé pendant une pollution à court terme
2021;Normandie;050;FRD1250218M050425;10/09/2021;93;309;Prélèvement de fin de pollution à court terme
2021;Normandie;050;FRD1250218M050425;13/09/2021;15;15;Prélèvement de remplacement
2021;Normandie;050;FRD1250218M050432;01/06/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250218M050432;30/06/2021;15;15;
2021;Normandie;050;FRD1250218M050432;29/07/2021;30;15;
2021;Normandie;050;FRD1250218M050432;16/08/2021;15;15;
2021;Normandie;050;FRD1250218M050433;01/06/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250218M050433;30/06/2021;15;15;
2021;Normandie;050;FRD1250218M050433;29/07/2021;15;15;
2021;Normandie;050;FRD1250218M050433;16/08/2021;15;15;
2021;Normandie;050;FRD1250231M050355;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250231M050355;17/06/2021;15;15;
2021;Normandie;050;FRD1250231M050355;28/06/2021;94;1610;
2021;Normandie;050;FRD1250231M050355;01/07/2021;15;144;
2021;Normandie;050;FRD1250231M050355;05/07/2021;30;289;
2021;Normandie;050;FRD1250231M050355;13/07/2021;30;179;
2021;Normandie;050;FRD1250231M050355;15/07/2021;77;61;
2021;Normandie;050;FRD1250231M050355;19/07/2021;15;46;
2021;Normandie;050;FRD1250231M050355;21/07/2021;15;15;
2021;Normandie;050;FRD1250231M050355;27/07/2021;127;476;
2021;Normandie;050;FRD1250231M050355;29/07/2021;15;15;
2021;Normandie;050;FRD1250231M050355;03/08/2021;15;15;
2021;Normandie;050;FRD1250231M050355;10/08/2021;15;110;
2021;Normandie;050;FRD1250231M050355;12/08/2021;15;127;
2021;Normandie;050;FRD1250231M050355;17/08/2021;15;110;
2021;Normandie;050;FRD1250231M050355;19/08/2021;15;30;
2021;Normandie;050;FRD1250231M050355;24/08/2021;15;110;
2021;Normandie;050;FRD1250231M050355;26/08/2021;46;30;
2021;Normandie;050;FRD1250231M050355;31/08/2021;15;110;
2021;Normandie;050;FRD1250231M050355;07/09/2021;46;327;
2021;Normandie;050;FRD1250231M050360;31/05/2021;15;46;Prélèvement de pré-saison
2021;Normandie;050;FRD1250231M050360;17/06/2021;15;15;
2021;Normandie;050;FRD1250231M050360;28/06/2021;61;1274;
2021;Normandie;050;FRD1250231M050360;01/07/2021;15;110;
2021;Normandie;050;FRD1250231M050360;05/07/2021;15;46;
2021;Normandie;050;FRD1250231M050360;13/07/2021;30;177;
2021;Normandie;050;FRD1250231M050360;15/07/2021;30;30;
2021;Normandie;050;FRD1250231M050360;19/07/2021;15;15;
2021;Normandie;050;FRD1250231M050360;21/07/2021;15;15;
2021;Normandie;050;FRD1250231M050360;27/07/2021;46;209;
2021;Normandie;050;FRD1250231M050360;29/07/2021;46;30;
2021;Normandie;050;FRD1250231M050360;03/08/2021;15;15;
2021;Normandie;050;FRD1250231M050360;10/08/2021;30;234;
2021;Normandie;050;FRD1250231M050360;12/08/2021;15;77;
2021;Normandie;050;FRD1250231M050360;17/08/2021;30;272;
2021;Normandie;050;FRD1250231M050360;19/08/2021;15;15;
2021;Normandie;050;FRD1250231M050360;24/08/2021;61;61;
2021;Normandie;050;FRD1250231M050360;26/08/2021;30;77;
2021;Normandie;050;FRD1250231M050360;31/08/2021;15;77;
2021;Normandie;050;FRD1250231M050360;08/09/2021;15;160;
2021;Normandie;050;FRD1250236M050287;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250236M050287;28/06/2021;15;61;
2021;Normandie;050;FRD1250236M050287;19/07/2021;15;15;
2021;Normandie;050;FRD1250236M050287;17/08/2021;15;15;
2021;Normandie;050;FRD1250236M050290;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250236M050290;28/06/2021;15;15;
2021;Normandie;050;FRD1250236M050290;19/07/2021;15;15;
2021;Normandie;050;FRD1250236M050290;17/08/2021;15;15;
2021;Normandie;050;FRD1250236M050292;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250236M050292;28/06/2021;15;15;
2021;Normandie;050;FRD1250236M050292;19/07/2021;15;15;
2021;Normandie;050;FRD1250236M050292;17/08/2021;15;30;
2021;Normandie;050;FRD1250268M050035;26/05/2021;15;332;Prélèvement de pré-saison
2021;Normandie;050;FRD1250268M050035;15/06/2021;15;15;
2021;Normandie;050;FRD1250268M050035;01/07/2021;30;15;
2021;Normandie;050;FRD1250268M050035;12/07/2021;61;30;
2021;Normandie;050;FRD1250268M050035;26/07/2021;15;61;
2021;Normandie;050;FRD1250268M050035;09/08/2021;15;30;
2021;Normandie;050;FRD1250268M050035;16/08/2021;46;143;
2021;Normandie;050;FRD1250268M050035;30/08/2021;15;94;
2021;Normandie;050;FRD1250272M050365;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250272M050365;17/06/2021;15;15;
2021;Normandie;050;FRD1250272M050365;28/06/2021;15;15;
2021;Normandie;050;FRD1250272M050365;01/07/2021;15;46;
2021;Normandie;050;FRD1250272M050365;05/07/2021;15;15;
2021;Normandie;050;FRD1250272M050365;13/07/2021;61;215;
2021;Normandie;050;FRD1250272M050365;15/07/2021;30;15;
2021;Normandie;050;FRD1250272M050365;19/07/2021;15;15;
2021;Normandie;050;FRD1250272M050365;21/07/2021;15;15;
2021;Normandie;050;FRD1250272M050365;27/07/2021;15;30;
2021;Normandie;050;FRD1250272M050365;29/07/2021;93;46;
2021;Normandie;050;FRD1250272M050365;03/08/2021;15;15;
2021;Normandie;050;FRD1250272M050365;10/08/2021;15;179;
2021;Normandie;050;FRD1250272M050365;12/08/2021;15;77;
2021;Normandie;050;FRD1250272M050365;17/08/2021;15;30;
2021;Normandie;050;FRD1250272M050365;19/08/2021;15;15;
2021;Normandie;050;FRD1250272M050365;24/08/2021;15;15;
2021;Normandie;050;FRD1250272M050365;26/08/2021;15;15;
2021;Normandie;050;FRD1250272M050365;31/08/2021;15;15;
2021;Normandie;050;FRD1250272M050365;08/09/2021;61;126;
2021;Normandie;050;FRD1250272M050370;31/05/2021;15;15;Prélèvement de pré-saison
2021;Normandie;050;FRD1250272M050370;17/06/2021;15;15;
2021;Normandie;050;FRD1250272M050370;28/06/2021;15;15;
2021;Normandie;050;FRD1250272M050370;01/07/2021;15;30;
2021;Normandie;050;FRD1250272M050370;05/07/2021;15;15;
2021;Normandie;050;FRD1250272M050370;13/07/2021;15;127;
2021;Normandie;050;FRD1250272M050370;15/07/2021;30;30;
2021;Normandie;050;FRD1250272M050370;19/07/2021;15;15;
2021;Normandie;050;FRD1250272M050370;21/07/2021;15;15;
2021;Normandie;050;FRD1250272M050370;27/07/2021;144;272;
2021;Normandie;050;FRD1250272M050370;29/07/2021;46;61;
2021;Normandie;050;FRD1250272M050370;03/08/2021;15;15;
2021;Normandie;050;FRD1250272M050370;10/08/2021;15;15;
2021;Normandie;050;FRD1250272M050370;12/08/2021;15;110;
2021;Normandie;050;FRD1250272M050370;17/08/2021;15;77;
2021;Normandie;050;FRD1250272M050370;19/08/2021;15;30;
2021;Normandie;050;FRD1250272M050370;24/08/2021;15;15;
2021;Normandie;050;FRD1250272M050370;26/08/2021;15;15;
2021;Normandie;050;FRD1250272M050370;31/08/2021;15;15;
2021;Normandie;050;FRD1250272M050370;08/09/2021;15;61;
2021;Normandie;050;FRD1250342M050090;26/05/2021;15;30;Prélèvement de pré-saison
2021;Normandie;050;FRD1250342M050090;15/06/2021;15;15;
2021;Normandie;050;FRD1250342M050090;01/07/2021;15;61;
2021;Normandie;050;FRD1250342M050090;12/07/2021;110;77;
2021;Normandie;050;FRD1250342M050090;22/07/2021;15;15;
2021;Normandie;050;FRD1250342M050090;26/07/2021;15;30;
2021;Normandie;050;FRD1250342M050090;09/08/2021;15;94;
2021;Normandie;050;FRD1250342M050090;16/08/2021;15;46;
2021;Normandie;050;FRD1250342M050090;23/08/2021;94;419;
2021;Normandie;050;FRD1250342M050090;06/09/2021;15;45;
2021;Normandie;050;FRD1250342M050091;26/05/2021;15;30;Prélèvement de pré-saison
2021;Normandie;050;FRD1250342M050091;15/06/2021;15;15;
2021;Normandie;050;FRD1250342M050091;01/07/2021;15;15;
2021;Normandie;050;FRD1250342M050091;12/07/2021;61;110;
