Saison balnéaire;Région;Département;Origine eau;Code unique d'identification du site de baignade;Classement;Statut relatif à la mise en œuvre du contrôle sanitaire;Statut relatif au calendrier d'échantillonnage;Contrainte géographique;Lien vers le document de synthèse du profil de baignade
2022;Guyane;973;Eau de mer;FRY3097309M973115;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000261&codeDept=973
2022;Guyane;973;Eau de mer;FRY3097309M973120;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000262&codeDept=973
2022;Guyane;973;Eau de mer;FRY3097309M973130;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000265&codeDept=973
2022;Guyane;973;Eau de mer;FRY3097309M973135;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000267&codeDept=973
2022;Guyane;973;Eau douce;FRY3097312D973120;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000275&codeDept=973
2022;Guyane;973;Eau de mer;FRY3097361M973195;Insuffisant;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000284&codeDept=973
2022;Hauts-de-France;2;Eau douce;FRE2102158D002750;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002061&codeDept=002
2022;Hauts-de-France;2;Eau douce;FRE2102490D002749;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002049&codeDept=002
2022;Hauts-de-France;2;Eau douce;FRE2102691D002401;Bon;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001854&codeDept=002
2022;Hauts-de-France;2;Eau douce;FRE2102738D002565;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001828&codeDept=002
2022;Hauts-de-France;59;Eau de mer;FRE1159107M059001;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001330&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159107M059002;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001331&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159183M059005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001324&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159183M059006;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001325&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159183M059007;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001326&codeDept=059
2022;Hauts-de-France;59;Eau douce;FRE1159249D059006;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001320&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159272M059013;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001333&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159273M059012;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001337&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159340M059004;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001338&codeDept=059
2022;Hauts-de-France;59;Eau douce;FRE1159481D059012;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001322&codeDept=059
2022;Hauts-de-France;59;Eau douce;FRE1159501D059013;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001344&codeDept=059
2022;Hauts-de-France;59;Eau de mer;FRE1159668M059003;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001340&codeDept=059
2022;Hauts-de-France;60;Eau douce;FRE2260057D060621;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001482&codeDept=060
2022;Hauts-de-France;60;Eau douce;FRE2260369D060625;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001478&codeDept=060
2022;Hauts-de-France;60;Eau douce;FRE2260584D060610;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001480&codeDept=060
2022;Hauts-de-France;62;Eau de mer;FRE1262025M062130;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001271&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262054M062110;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001272&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262056M062120;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001273&codeDept=062
2022;Hauts-de-France;62;Eau douce;FRE1262065D062100;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001951&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262108M062270;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001284&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262160M062160;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001270&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262193M062050;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001294&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262201M062220;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001286&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262201M062230;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001287&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262261M062250;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001288&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262300M062180;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001275&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262307M062080;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001295&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262548M062040;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001296&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262571M062260;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001289&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262604M062200;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001276&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262645M062015;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001292&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262645M062030;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001293&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262667M062170;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001277&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262746M062190;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001278&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262774M062060;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001297&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262774M062070;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001298&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262806M062100;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001279&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262826M062240;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001291&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262893M062150;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001281&codeDept=062
2022;Hauts-de-France;62;Eau de mer;FRE1262899M062090;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001283&codeDept=062
2022;Hauts-de-France;80;Eau de mer;FRE2380039M080380;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001516&codeDept=080
2022;Hauts-de-France;80;Eau de mer;FRE2380182M080370;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001520&codeDept=080
2022;Hauts-de-France;80;Eau de mer;FRE2380333M080310;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001523&codeDept=080
2022;Hauts-de-France;80;Eau de mer;FRE2380533M080410;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001524&codeDept=080
2022;Hauts-de-France;80;Eau de mer;FRE2380649M080320;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001525&codeDept=080
2022;Hauts-de-France;80;Eau de mer;FRE2380826M080375;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001527&codeDept=080
2022;Île-de-France;75;Eau douce;FR10175056D075001;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000001&codeDept=075
2022;Île-de-France;77;Eau douce;FR10277005D077004;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001951&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277037D077001;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001949&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277083D077002;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001948&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277208D077003;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001950&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277210D077003;Excellent;Site nouvellement identifié;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003701&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277284D077011;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002668&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277458D077007;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001955&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277468D077008;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001956&codeDept=077
2022;Île-de-France;77;Eau douce;FR10277508D077015;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003699&codeDept=077
2022;Île-de-France;78;Eau douce;FR10378108D078020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001159&codeDept=078
2022;Île-de-France;78;Eau douce;FR10378410D078040;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001158&codeDept=078
2022;Île-de-France;78;Eau douce;FR10378642D078080;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001161&codeDept=078
2022;Île-de-France;94;Eau douce;FR10794022D094001;Non classé;Site nouvellement identifié;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000001&codeDept=094
2022;La Réunion;974;Eau de mer;FRY4097404M974045;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000702&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097405M974085;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000691&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097410D974100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001606&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097410D974150;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001607&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097410D974200;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001608&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097412D974145;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000726&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097412D974150;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000727&codeDept=974
2022;La Réunion;974;Eau douce;FRY4097412D974155;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001554&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097412M974085;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000692&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097413M974040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000704&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097413M974100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001611&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000705&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000706&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974015;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000707&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000708&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000709&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000710&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974035;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000711&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001602&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097415M974045;Excellent;Site nouvellement identifié;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001294&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097416M974055;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000694&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097416M974060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000695&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097416M974065;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000696&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097416M974070;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000697&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097416M974080;Non classé;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000698&codeDept=974
2022;La Réunion;974;Eau de mer;FRY4097417M974095;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000699&codeDept=974
2022;Martinique;972;Eau de mer;FRY2097202M972050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000194&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097202M972060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000196&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097202M972065;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000197&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097202M972067;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000500&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097202M972069;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000501&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097204M972230;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000171&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097204M972235;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000172&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097205M972240;Bon;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000173&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097206M972070;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000198&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097206M972075;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000199&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097206M972080;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000200&codeDept=972
2022;Martinique;972;Eau douce;FRY2097209D972305;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000229&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097209M972015;Bon;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000175&codeDept=972
2022;Martinique;972;Eau douce;FRY2097211D972300;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000225&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097217M972112;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000201&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097217M972147;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000203&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097219M972217;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000497&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097219M972218;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000494&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097219M972219;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000493&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097219M972220;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000176&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097219M972221;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000520&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097220M972110;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000204&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097222M972270;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000499&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097222M972275;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000710&codeDept=972
2022;Martinique;972;Eau douce;FRY2097224D972310;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000228&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097225M972222;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000177&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972120;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000205&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972125;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000206&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972130;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000207&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972135;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000208&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972137;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000209&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972140;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000210&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972145;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000211&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097226M972147;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000706&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097227M972085;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000212&codeDept=972
