Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2020;Auvergne-Rhône-Alpes;63;FRK1463448D063220;;PLAN D'EAU DU VERNET LA VARENNE;01/01/1991;lac;3.44556;45.47363
2020;Auvergne-Rhône-Alpes;69;FRK2669009D069070;;PLAN D'EAU DU COLOMBIER;01/01/2006;lac;4.7264;45.95315
2020;Auvergne-Rhône-Alpes;69;FRK2669064D069044;;PLAN D'EAU DE CONDRIEU-LES ROCHES;01/01/1991;lac;4.78111;45.45878
2020;Auvergne-Rhône-Alpes;69;FRK2669070D069006;;LAC DES SAPINS-BAIGNADE POINT SUD;01/01/1991;lac;4.37478;46.00922
2020;Auvergne-Rhône-Alpes;69;FRK2669256D069020;;MIRIBEL-PLAGE DU MORLET;01/01/1991;lac;4.93639;45.80242
2020;Auvergne-Rhône-Alpes;69;FRK2669256D069022;;MIRIBEL-PLAGE DE LA BARAKA;01/01/1991;lac;4.93757;45.80774
2020;Auvergne-Rhône-Alpes;69;FRK2669256D069023;;MIRIBEL-PLAGE DE L'ATOL;01/01/1995;lac;4.94064;45.80165
2020;Auvergne-Rhône-Alpes;69;FRK2669256D069026;;MIRIBEL-PLAGE DU FONTANIL;01/01/1994;lac;4.95015;45.79842
2020;Auvergne-Rhône-Alpes;69;FRK2669264D069010;;PLAN D'EAU DU BORDELAN;01/01/1991;lac;4.7503;45.97053
2020;Auvergne-Rhône-Alpes;73;FRK2773001D073095;;PLAGE CAMPING CCAS;01/01/1991;lac;5.8098;45.5603
2020;Auvergne-Rhône-Alpes;73;FRK2773001D073100;;PLAGE MUNICIPALE DU PORT D'AIGUEBELETTE;01/01/1991;lac;5.81231;45.54404
2020;Auvergne-Rhône-Alpes;73;FRK2773001D073105;;PLAGE CAMPING GCU;01/01/1991;lac;5.81247;45.5428
2020;Auvergne-Rhône-Alpes;73;FRK2773008D073025;;PLAGE MUNICIPALE D'AIX LES BAINS;01/01/1991;lac;5.89158;45.69137
2020;Auvergne-Rhône-Alpes;73;FRK2773008D073026;;PLAGE MEMARD;01/01/1991;lac;5.88916;45.7073
2020;Auvergne-Rhône-Alpes;73;FRK2773008D073035;;PLAGE DU ROWING;01/01/1991;lac;5.89472;45.68914
2020;Auvergne-Rhône-Alpes;73;FRK2773040D073235;;PLAN D'EAU DE BESSANS;01/01/2001;lac;6.97823;45.31119
2020;Auvergne-Rhône-Alpes;73;FRK2773051D073050;;PLAGE CAMPING L'ILE AUX CYGNES;01/01/1991;lac;5.8654;45.65578
2020;Auvergne-Rhône-Alpes;73;FRK2773051D073055;;PLAGE MUNICIPALE DU BOURGET DU LAC;01/01/1991;lac;5.86115;45.65579
2020;Auvergne-Rhône-Alpes;73;FRK2773055D073245;;PLAN D'EAU DE BOZEL;01/01/1991;lac;6.652;45.44112
2020;Auvergne-Rhône-Alpes;73;FRK2773059D073020;;PLAGE MUNICIPALE DE LA BASE DE LOISIRS;01/01/1991;lac;5.88093;45.72067
2020;Auvergne-Rhône-Alpes;73;FRK2773064D073205;;PLAN D'EAU CHALLES LES EAUX;01/01/1991;lac;5.98029;45.5549
2020;Auvergne-Rhône-Alpes;73;FRK2773085D073010;;PLAGE DE CHATILLON;01/01/1991;lac;5.8449;45.80009
2020;Auvergne-Rhône-Alpes;73;FRK2773091D073005;;PLAGE MUNICIPALE DE CONJUX;01/01/1991;lac;5.82099;45.79317
2020;Auvergne-Rhône-Alpes;73;FRK2773114D073290;;PLAN D'EAU DE FLUMET;01/01/1996;lac;6.51207;45.82053
2020;Auvergne-Rhône-Alpes;73;FRK2773129D073179;;PLAN D'EAU DU LAC DE GRESY;01/01/2001;lac;6.24818;45.58624
2020;Auvergne-Rhône-Alpes;73;FRK2773130D073275;;PLAN D'EAU DE GRIGNON;01/06/2012;lac;6.37106;45.65299
2020;Auvergne-Rhône-Alpes;73;FRK2773131D073261;;PLAN D'EAU DE LA TRAPPE;01/01/1993;lac;6.54482;45.50701
2020;Auvergne-Rhône-Alpes;73;FRK2773145D073110;;PLAGE HOTEL LES SIRENES;01/01/1991;lac;5.80551;45.54122
2020;Auvergne-Rhône-Alpes;73;FRK2773145D073116;;PLAGE CAMPING LES PEUPLIERS;01/01/1996;lac;5.80008;45.54172
2020;Auvergne-Rhône-Alpes;73;FRK2773145D073117;;PLAGE CAMPING FERRAND;01/01/1996;lac;5.79816;45.54188
2020;Auvergne-Rhône-Alpes;73;FRK2773145D073120;;PLAGE DU CURTELET;15/06/2010;lac;5.77981;45.54256
2020;Auvergne-Rhône-Alpes;73;FRK2773145D073125;;PLAGE BASE DE LOISIRS DE LEPIN;01/01/1991;lac;5.77651;45.54304
2020;Auvergne-Rhône-Alpes;73;FRK2773146D073165;;PLAN D'EAU DU PETIT LAC NORD;01/01/1991;lac;6.11073;45.70829
2020;Auvergne-Rhône-Alpes;73;FRK2773150D073235;;PLAN D'EAU BASE DE LOISIRS DES ILES;01/01/1991;lac;6.69228;45.56373
2020;Auvergne-Rhône-Alpes;73;FRK2773151D073237;;PLAN D'EAU DE SAINT ANDRE LES MARCHES;20/06/2010;lac;5.98786;45.49471
2020;Auvergne-Rhône-Alpes;73;FRK2773180D073065;;PLAN D'EAU DE L'ESPACE SPORTS ET NATURE DU FIER;01/01/1991;lac;5.8309;45.93385
2020;Auvergne-Rhône-Alpes;73;FRK2773184D073085;;PLAGE DU CAMPING DE L'AMBROISIERE;01/01/1991;lac;5.79689;45.57203
2020;Auvergne-Rhône-Alpes;73;FRK2773184D073090;;PLAGE DE LA CRIQUE;01/01/1991;lac;5.80052;45.57334
2020;Auvergne-Rhône-Alpes;73;FRK2773191D073145;;PLAGE BON VENT;01/01/1991;lac;5.79643;45.56474
2020;Auvergne-Rhône-Alpes;73;FRK2773191D073150;;PLAGE PRE D'ARGENT;01/01/1991;lac;5.79529;45.56782
2020;Auvergne-Rhône-Alpes;73;FRK2773219D073130;;PLAGE BASE DE LOISIRS DU SOUGEY;01/01/1991;lac;5.796;45.55696
2020;Auvergne-Rhône-Alpes;73;FRK2773219D073135;;PLAGE CAMPING BELLEVUE;01/01/1991;lac;5.79356;45.55464
2020;Auvergne-Rhône-Alpes;73;FRK2773219D073140;;PLAGE SAINT ALBAN;01/01/1991;lac;5.79672;45.5619
2020;Auvergne-Rhône-Alpes;73;FRK2773220D073226;;PLAN D'EAU DES HURTIERES;01/01/1998;lac;6.28792;45.4818
2020;Auvergne-Rhône-Alpes;73;FRK2773241D073230;;PLAN D'EAU No2 SAINTE HELENE SUR ISERE;20/06/2010;lac;6.30315;45.61431
2020;Auvergne-Rhône-Alpes;73;FRK2773245D073080;;PLAN D'EAU ST JEAN DE CHEVELU;01/01/1991;lac;5.82553;45.69475
2020;Auvergne-Rhône-Alpes;73;FRK2773270D073180;;PLAN D'EAU DE CAROUGE;01/01/1991;lac;6.16572;45.55692
2020;Auvergne-Rhône-Alpes;73;FRK2773278D073225;;PLAN D'EAU DU LAC BLEU;01/01/1991;lac;6.26988;45.39278
2020;Auvergne-Rhône-Alpes;73;FRK2773286D073066;;PLAN D'EAU DE SERRIERES EN CHAUTAGNE;01/01/1991;lac;5.84205;45.8805
2020;Auvergne-Rhône-Alpes;73;FRK2773300D073040;;PLAGE DU LIDO;01/01/1991;lac;5.89318;45.66901
2020;Auvergne-Rhône-Alpes;73;FRK2773320D073230;;PLAN D'EAU DES OUDINS;01/01/2001;lac;6.3878;45.25462
2020;Auvergne-Rhône-Alpes;73;FRK2773327D073070;;PLAN D'EAU L'ETANG BLEU;01/01/1991;lac;5.79982;45.83129
2020;Auvergne-Rhône-Alpes;73;FRK2773328D073046;;PLAGE DES MOTTETS;01/01/1991;lac;5.89013;45.65045
2020;Auvergne-Rhône-Alpes;74;FRK2874010D074212;;ANNECY  IMPERIAL;01/01/1991;lac;6.14323;45.90238
2020;Auvergne-Rhône-Alpes;74;FRK2874010D074220;;ANNECY-LE-VIEUX  ALBIGNY;01/01/1991;lac;6.14754;45.90424
2020;Auvergne-Rhône-Alpes;74;FRK2874010D074320;;ANNECY  LES MARQUISATS;01/01/1991;lac;6.13732;45.89287
2020;Auvergne-Rhône-Alpes;74;FRK2874013D074045;;ANTHY  SECHEX;01/01/1991;lac;6.40466;46.3516
2020;Auvergne-Rhône-Alpes;74;FRK2874013D074050;;ANTHY RECORTS -  MUNICIPALE;01/01/1991;lac;6.42171;46.35976
2020;Auvergne-Rhône-Alpes;74;FRK2874013D074060;;ANTHY  CHAMP DE L'EAU;01/01/1991;lac;6.4425;46.36378
2020;Auvergne-Rhône-Alpes;74;FRK2874042D074610;;BONNEVILLE  MOTTE LONGUE;01/01/1999;lac;6.41942;46.06815
2020;Auvergne-Rhône-Alpes;74;FRK2874070D074010;;CHENS-SUR-LEMAN  TOUGUES;01/01/1991;lac;6.25623;46.32392
2020;Auvergne-Rhône-Alpes;74;FRK2874070D074011;;CHENS-SUR-LEMAN  BEAUREGARD;01/07/2011;lac;6.26248;46.32946
2020;Auvergne-Rhône-Alpes;74;FRK2874104D074280;;DOUSSARD  MUNICIPALE;01/01/1991;lac;6.21873;45.79312
2020;Auvergne-Rhône-Alpes;74;FRK2874108D074290;;DUINGT  MUNICIPALE;01/01/1991;lac;6.19515;45.82808
2020;Auvergne-Rhône-Alpes;74;FRK2874119D074090;;EVIAN  CENTRE NAUTIQUE;01/01/1991;lac;6.58119;46.40071
2020;Auvergne-Rhône-Alpes;74;FRK2874121D074030;;EXCENEVEX  MUNICIPALE;01/01/1991;lac;6.35946;46.34962
2020;Auvergne-Rhône-Alpes;74;FRK2874121D074035;;EXCENEVEX  ROVOREE;02/07/2017;lac;6.34944;46.36758
2020;Auvergne-Rhône-Alpes;74;FRK2874134D074600;;LES GETS  MUNICIPALE;01/01/1996;lac;6.67265;46.15296
2020;Auvergne-Rhône-Alpes;74;FRK2874154D074110;;LUGRIN  TOURRONDE;06/07/2014;lac;6.65153;46.40553
2020;Auvergne-Rhône-Alpes;74;FRK2874154D074120;;LUGRIN  VINDRY;06/07/2014;lac;6.66785;46.40484
2020;Auvergne-Rhône-Alpes;74;FRK2874163D074041;;MARGENCEL  REDON;01/01/2002;lac;6.40079;46.35023
2020;Auvergne-Rhône-Alpes;74;FRK2874172D074125;;MAXILLY-SUR-LEMAN  BOIS DU BAL;02/07/2017;lac;6.63332;46.4052
2020;Auvergne-Rhône-Alpes;74;FRK2874172D074130;;MAXILLY-SUR-LEMAN PETITE RIVE;06/07/2014;lac;6.6198;46.40382
2020;Auvergne-Rhône-Alpes;74;FRK2874175D074092;;MEILLERIE LOCUM;04/07/2016;lac;6.75707;46.40271
2020;Auvergne-Rhône-Alpes;74;FRK2874175D074095;;MEILLERIE  MUNICIPALE;01/01/1996;lac;6.71595;46.4079
2020;Auvergne-Rhône-Alpes;74;FRK2874176D074250;;MENTHON  MUNICIPALE;01/01/1991;lac;6.18604;45.86335
2020;Auvergne-Rhône-Alpes;74;FRK2874180D074012;;MESSERY  LA POINTE;01/07/2011;lac;6.27692;46.34923
2020;Auvergne-Rhône-Alpes;74;FRK2874180D074015;;MESSERY  MUNICIPALE;01/01/1991;lac;6.28538;46.35572
2020;Auvergne-Rhône-Alpes;74;FRK2874190D074580;;MORILLON  MUNICIPALE;01/01/1992;lac;6.68076;46.08659
2020;Auvergne-Rhône-Alpes;74;FRK2874200D074140;;NEUVECELLE  GRANDE RIVE;06/07/2014;lac;6.61513;46.40356
2020;Auvergne-Rhône-Alpes;74;FRK2874208D074540;;PASSY  ILES;01/01/1991;lac;6.65418;45.92231
2020;Auvergne-Rhône-Alpes;74;FRK2874208D074550;;PASSY  CAVETTAZ;01/01/1991;lac;6.65484;45.92413
2020;Auvergne-Rhône-Alpes;74;FRK2874218D074085;;PUBLIER  MUNICIPALE;01/01/1991;lac;6.53455;46.39785
2020;Auvergne-Rhône-Alpes;74;FRK2874225D074560;;RUMILLY  PEROUZE;01/01/1991;lac;5.96599;45.84645
2020;Auvergne-Rhône-Alpes;74;FRK2874237D074100;;SAINT-GINGOLPH  MUNICIPALE;01/01/1991;lac;6.79378;46.39272
2020;Auvergne-Rhône-Alpes;74;FRK2874242D074300;;SAINT-JORIOZ  MUNICIPALE;01/01/1991;lac;6.17328;45.84403
2020;Auvergne-Rhône-Alpes;74;FRK2874249D074510;;SAINT-PAUL  MUNICIPALE;01/01/1991;lac;6.65542;46.36794
2020;Auvergne-Rhône-Alpes;74;FRK2874256D074570;;SALLANCHES  ILETTES;01/01/1992;lac;6.63863;45.9558
2020;Auvergne-Rhône-Alpes;74;FRK2874263D074040;;SCIEZ  MUNICIPALE;01/01/1991;lac;6.39125;46.34081
2020;Auvergne-Rhône-Alpes;74;FRK2874267D074310;;SEVRIER  MUNICIPALE;01/01/1991;lac;6.14442;45.86259
2020;Auvergne-Rhône-Alpes;74;FRK2874267D074315;;SEVRIER  LES CHOSEAUX_CLOS BERTHET;01/07/2011;lac;6.14712;45.85618
2020;Auvergne-Rhône-Alpes;74;FRK2874275D074260;;TALLOIRES  MUNICIPALE;01/01/1991;lac;6.21169;45.83779
2020;Auvergne-Rhône-Alpes;74;FRK2874275D074265;;TALLOIRES  ESPACE LAC;01/01/1995;lac;6.21819;45.82807
2020;Auvergne-Rhône-Alpes;74;FRK2874275D074270;;TALLOIRES  ANGON;01/01/1991;lac;6.22126;45.82329
2020;Auvergne-Rhône-Alpes;74;FRK2874278D074530;;THYEZ  MUNICIPALE;01/01/1991;lac;6.54577;46.0755
2020;Auvergne-Rhône-Alpes;74;FRK2874281D074070;;THONON  CENTRE NAUTIQUE;01/01/1991;lac;6.48303;46.38792
2020;Auvergne-Rhône-Alpes;74;FRK2874281D074080;;THONON  SAINT-DISDILLE;01/01/1991;lac;6.50178;46.40106
2020;Auvergne-Rhône-Alpes;74;FRK2874281D074090;;THONON  PINEDE;01/07/2011;lac;6.48277;46.39125
2020;Auvergne-Rhône-Alpes;74;FRK2874299D074230;;VEYRIER  LE PLANT;01/01/1991;lac;6.17229;45.88722
2020;Auvergne-Rhône-Alpes;74;FRK2874299D074240;;VEYRIER  LA BRUNE;01/01/1991;lac;6.17461;45.87938
2020;Auvergne-Rhône-Alpes;74;FRK2874315D074025;;YVOIRE  LA GARITE;01/01/1999;lac;6.32925;46.37019
2020;Bourgogne-Franche-Comté;21;FRC1121021D021001;;BASE DE LOISIRS D'ARC SUR TILLE;01/01/2002;lac;5.17086;47.3488
2020;Bourgogne-Franche-Comté;21;FRC1121023D021010;;ETANG FOUCHE;01/01/1991;lac;4.49799;47.13285
2020;Bourgogne-Franche-Comté;21;FRC1121231D021046;;LAC KIR (PLAGE EST);01/01/1991;lac;5.00674;47.32543
2020;Bourgogne-Franche-Comté;21;FRC1121310D021065;;GROSBOIS-CONTRE RESERVOIR;01/01/1991;lac;4.60648;47.31314
2020;Bourgogne-Franche-Comté;21;FRC1121370D021085;;LAC DE LA TILLE;01/01/1991;lac;5.17993;47.28278
2020;Bourgogne-Franche-Comté;21;FRC1121461D021105;;RUISSEAU DES BRUYERES (VERS CAMPING);01/01/1991;rivière;4.62408;46.9475
2020;Bourgogne-Franche-Comté;21;FRC1121475D021110;;LAC DE CHOUR;01/01/1991;lac;5.23605;47.0556
2020;Bourgogne-Franche-Comté;21;FRC1121496D021115;;SAONE (CAMPING DE PONTAILLER);01/01/1991;rivière;5.42443;47.30881
2020;Bourgogne-Franche-Comté;21;FRC1121497D021120;;LAC DE PONT;01/01/1991;lac;4.35829;47.46842
2020;Bourgogne-Franche-Comté;21;FRC1121524D021130;;LAC DE RIEL LES EAUX;01/01/1991;lac;4.64922;47.97284
2020;Bourgogne-Franche-Comté;21;FRC1121652D021155;;RESERVOIR DE PANTHIER;01/01/1991;lac;4.62726;47.23731
2020;Bourgogne-Franche-Comté;21;FRC1121663D021160;;PLAN D'EAU DU NID A LA CAILLE;01/01/1991;lac;4.44932;47.54428
2020;Bourgogne-Franche-Comté;25;FRC2125097D025380;;ETANG DU PAQUIS;01/01/1991;lac;6.85384;47.5289
2020;Bourgogne-Franche-Comté;25;FRC2125295D025232;;LA PLAGE DES GRANGETTES;01/01/1992;lac;6.31955;46.82557
2020;Bourgogne-Franche-Comté;25;FRC2125320D025210;;PLAGE DU LAC DE REMORAY;01/01/1991;lac;6.2696;46.77038
2020;Bourgogne-Franche-Comté;25;FRC2125361D025208;;PLAGE DES LANDES;01/07/2014;lac;6.30428;46.80244
2020;Bourgogne-Franche-Comté;25;FRC2125361D025220;;PLAGE LES PERRIERES;01/01/1991;lac;6.29249;46.79246
2020;Bourgogne-Franche-Comté;25;FRC2125405D025230;;CHAON PLAGE;01/01/1991;lac;6.33169;46.82978
2020;Bourgogne-Franche-Comté;25;FRC2125438D025395;;LA SABLIERE;01/01/1991;lac;5.8502;47.13962
2020;Bourgogne-Franche-Comté;25;FRC2125442D025240;;LE CANAL;01/01/1991;rivière;6.33682;46.85312
2020;Bourgogne-Franche-Comté;25;FRC2125463D025250;;LA PLAGE DE PONT DE ROIDE;01/01/1995;rivière;6.76652;47.37685
2020;Bourgogne-Franche-Comté;25;FRC2125525D025236;;LE PORT;01/01/1992;lac;6.30431;46.81185
2020;Bourgogne-Franche-Comté;39;FRC2239048D039090;;LA LOUE AU PONT DE BELMONT;01/01/1991;rivière;5.59391;47.00985
2020;Bourgogne-Franche-Comté;39;FRC2239095D039095;;LA LOUE AU PONT DE CHAMPAGNE/LOUE;01/07/2010;rivière;5.81534;47.04315
2020;Bourgogne-Franche-Comté;39;FRC2239102D039080;;CHANCIA - LAC DE COISELET;01/01/1991;lac;5.63951;46.34345
2020;Bourgogne-Franche-Comté;39;FRC2239154D039030;;GRAND LAC DE CLAIRVAUX;01/01/1991;lac;5.75214;46.56851
2020;Bourgogne-Franche-Comté;39;FRC2239194D039140;;GRAVIERE DE DESNES;02/06/2018;lac;5.48396;46.76769
2020;Bourgogne-Franche-Comté;39;FRC2239198D039110;;LE PRE MARNOZ - LE DOUBS;01/01/1991;rivière;5.50555;47.08807
2020;Bourgogne-Franche-Comté;39;FRC2239201D039130;;DOUCIER - LAC DE CHALAIN;01/01/1991;lac;5.77957;46.66641
2020;Bourgogne-Franche-Comté;39;FRC2239230D039010;;DOMAINE DE CHALAIN - LAC DE CHALAIN;01/01/1991;lac;5.81102;46.66726
2020;Bourgogne-Franche-Comté;39;FRC2239275D039275;;LAC DE LAMOURA;01/07/2010;lac;5.98107;46.39406
2020;Bourgogne-Franche-Comté;39;FRC2239307D039070;;MERCANTINE - LAC DE VOUGLANS;01/01/1991;lac;5.69377;46.46421
2020;Bourgogne-Franche-Comté;39;FRC2239313D039020;;LA PERGOLA - LAC DE CHALAIN;01/01/1991;lac;5.78267;46.67663
2020;Bourgogne-Franche-Comté;39;FRC2239397D039060;;BELLECIN - LAC DE VOUGLANS;01/01/1991;lac;5.6693;46.47945
2020;Bourgogne-Franche-Comté;39;FRC2239399D039085;;LA LOUE AU PONT D’OUNANS;#N/A;rivière;5.66508;47.00213
2020;Bourgogne-Franche-Comté;39;FRC2239405D039100;;LA LOUE AU PONT DE PARCEY;01/01/1991;rivière;5.49314;47.01413
2020;Bourgogne-Franche-Comté;39;FRC2239439D039016;;LA LOUE AU PONT DE PORT LESNEY;01/01/1999;rivière;5.82319;47.0041
2020;Bourgogne-Franche-Comté;39;FRC2239470D039347;;LAC DES ROUSSES;01/01/1999;lac;6.07874;46.49978
2020;Bourgogne-Franche-Comté;39;FRC2239534D039050;;SURCHAUFFANT - LAC DE VOUGLANS;01/01/1991;lac;5.6768;46.52201
2020;Bourgogne-Franche-Comté;58;FRC1258024D058005;;BAYE;01/01/1991;lac;3.61896;47.17695
2020;Bourgogne-Franche-Comté;58;FRC1258068D058015;;LAC DE PANNECIERE, CAMPING;01/01/1991;lac;3.90485;47.14373
2020;Bourgogne-Franche-Comté;58;FRC1258072D058022;;ZEBULLE PARC;15/07/2017;rivière;3.22667;46.91389
2020;Bourgogne-Franche-Comté;58;FRC1258092D058027;;ETANG DU MERLE;01/01/1991;lac;3.49735;47.13634
2020;Bourgogne-Franche-Comté;58;FRC1258140D058215;;CAMPING DE LA FORET;01/01/2007;lac;3.99838;46.90214
2020;Bourgogne-Franche-Comté;58;FRC1258145D058035;;ETANG DU GOULOT;01/01/1991;lac;3.82375;47.28201
2020;Bourgogne-Franche-Comté;58;FRC1258151D058063;;ETANG GRAINETIER;01/01/1991;lac;3.47994;46.87656
2020;Bourgogne-Franche-Comté;58;FRC1258171D058040;;ETANG DE LA CHENAIE;01/01/1991;lac;3.59562;47.08229
2020;Bourgogne-Franche-Comté;58;FRC1258177D058045;;AIRE d'ACCUEIL DE BONIN;01/01/1991;lac;3.86964;47.1532
2020;Bourgogne-Franche-Comté;58;FRC1258180D058050;;BASE DE LOISIRS ACTIVITAL;01/01/1991;lac;4.06986;47.18545
2020;Bourgogne-Franche-Comté;58;FRC1258180D058055;;COLONIE DE VACANCES CCAS;01/01/1991;lac;4.05939;47.18831
2020;Bourgogne-Franche-Comté;58;FRC1258185D058062;;LA CABANE VERTE;01/01/1991;lac;4.07147;47.17439
2020;Bourgogne-Franche-Comté;58;FRC1258194D058063;;NEVERS PLAGE;14/07/2017;rivière;3.15731;46.98271
2020;Bourgogne-Franche-Comté;58;FRC1258218D058068;;ETANG DES PRES DE LA VILLE;01/01/1991;lac;3.33592;47.17792
2020;Bourgogne-Franche-Comté;58;FRC1258226D058075;;LAC DE ST-AGNAN;01/01/1991;lac;4.09331;47.32915
2020;Bourgogne-Franche-Comté;58;FRC1258304D058083;;ETANG DU MOULIN NAUDIN;01/01/1993;lac;3.38113;47.37052
2020;Bourgogne-Franche-Comté;70;FRC2370037D070203;;PLAGE D'AUTET;01/01/1998;rivière;5.69976;47.52647
2020;Bourgogne-Franche-Comté;70;FRC2370120D070410;;BALLASTIERES DE CHAMPAGNEY;01/01/1991;lac;6.66293;47.70442
2020;Bourgogne-Franche-Comté;70;FRC2370137D070460;;BAIGNADE DES FORGES DE BONNAL;01/01/1991;lac;6.35768;47.51048
2020;Bourgogne-Franche-Comté;70;FRC2370513D070002;;BAIGNADE DU LAC - PLAGE;01/07/2010;lac;6.12729;47.63026
2020;Bourgogne-Franche-Comté;71;FRC1371009D071001;;PLAN D'EAU HUMBERT;01/01/1991;lac;4.09226;47.07715
2020;Bourgogne-Franche-Comté;71;FRC1371059D071010;;MONTAUBRY LES PATINS;01/01/1995;lac;4.52567;46.78933
2020;Bourgogne-Franche-Comté;71;FRC1371079D071001;;PLAN D'EAU DE LOUVAREL;01/01/2002;lac;5.32378;46.4977
2020;Bourgogne-Franche-Comté;71;FRC1371150D071211;;PLAN D'EAU DES SABLONS;01/01/1995;lac;4.80441;46.23783
2020;Bourgogne-Franche-Comté;71;FRC1371187D071204;;ETANG DE BONDILLY;01/01/1999;lac;4.51262;46.75216
2020;Bourgogne-Franche-Comté;71;FRC1371249D071009;;LAC DE LA FERTE;01/01/1991;lac;4.83004;46.67061
2020;Bourgogne-Franche-Comté;71;FRC1371279D071205;;ETANG DU ROUSSET;01/01/1994;lac;4.44656;46.57903
2020;Bourgogne-Franche-Comté;71;FRC1371392D071392;;CAMPING DU MOULIN DE COLLONGE;01/01/2000;lac;4.69212;46.64641
2020;Bourgogne-Franche-Comté;71;FRC1371412D071104;;ETANG BERTHAUD;01/01/1991;lac;4.47736;46.72116
2020;Bourgogne-Franche-Comté;71;FRC1371470D071105;;LAC INTERCOMMUNAL SAINT POINT;01/01/1991;lac;4.61381;46.3356
2020;Bourgogne-Franche-Comté;71;FRC1371540D071014;;ETANG DE TORCY NEUF;01/01/1991;lac;4.44022;46.77687
2020;Bourgogne-Franche-Comté;71;FRC1371556D071017;;GRAVIERE;01/01/1991;lac;4.81065;46.27277
2020;Bourgogne-Franche-Comté;89;FRC1489040D089216;;BESSY SUR CURE;01/01/1991;rivière;3.74313;47.6226
2020;Bourgogne-Franche-Comté;89;FRC1489055D089135;;BRIENON SUR ARMANCON;01/07/2017;rivière;3.61767;47.9841
2020;Bourgogne-Franche-Comté;89;FRC1489089D089100;;CHASTELLUX SUR CURE;01/01/1999;lac;3.90595;47.3835
2020;Bourgogne-Franche-Comté;89;FRC1489237D089425;;MAILLY-LA-VILLE;01/01/1991;rivière;3.67519;47.59793
2020;Bourgogne-Franche-Comté;89;FRC1489344D089910;;SAINT-FARGEAU CALANQUE;01/01/1991;lac;3.11874;47.60832
2020;Bourgogne-Franche-Comté;89;FRC1489345D089130;;SAINT FLORENTIN - LE TROU GALLIMARD;01/07/2010;rivière;3.73789;47.99277
2020;Bourgogne-Franche-Comté;89;FRC1489348D089475;;SAINT-JULIEN-DU-SAULT;01/01/1991;rivière;3.31017;48.02547
2020;Bourgogne-Franche-Comté;89;FRC1489418D089120;;TONNERRE - LA CASCADE;01/01/1991;rivière;3.98316;47.85965
2020;Bourgogne-Franche-Comté;89;FRC1489441D089218;;VERMENTON - LES COULLEMIERES;01/01/1991;rivière;3.72916;47.66077
2020;Bourgogne-Franche-Comté;89;FRC1489464D089480;;VILLENEUVE SUR YONNE - PLAGE DU SAUCIL;01/01/1991;rivière;3.29044;48.0817
2020;Bourgogne-Franche-Comté;90;FRC2490093D090600;;ETANG DU MALSAUCY;01/01/1991;lac;6.80899;47.68396
2020;Bretagne;22;FRH0122016M022360;;GUERZIDO;01/01/1991;eau côtière;-2.9978;48.83798
2020;Bretagne;22;FRH0122033D022635;;BEAURIVAGE;01/01/1991;lac;-3.04576;48.20602
2020;Bretagne;22;FRH0122054M022097;;LES MONTIERS;15/06/2016;eau côtière;-2.42058;48.64473
2020;Bretagne;22;FRH0122054M022105;;SAINT MICHEL;01/01/1991;eau côtière;-2.42045;48.64762
2020;Bretagne;22;FRH0122054M022110;;LE GUEN-LANRUEN;01/01/1991;eau côtière;-2.44728;48.64984
2020;Bretagne;22;FRH0122054M022115;;LE PORTUAIS;01/01/1991;eau côtière;-2.46195;48.64815
2020;Bretagne;22;FRH0122054M022117;;LOURTUAIS;01/01/1991;eau côtière;-2.47535;48.64529
2020;Bretagne;22;FRH0122054M022120;;DU CENTRE;01/01/1991;eau côtière;-2.46741;48.63275
2020;Bretagne;22;FRH0122054M022130;;CAROUAL NORD;01/01/1991;eau côtière;-2.47384;48.62596
2020;Bretagne;22;FRH0122054M022135;;CAROUAL (CENTRE);01/01/1991;eau côtière;-2.478;48.6205
2020;Bretagne;22;FRH0122054M022140;;SAINT PABU;01/01/1991;eau côtière;-2.49497;48.60983
2020;Bretagne;22;FRH0122055M022240;;BANCHE;01/01/1991;eau côtière;-2.82345;48.59904
2020;Bretagne;22;FRH0122055M022250;;AVANT PORT;01/01/1991;eau côtière;-2.81837;48.60341
2020;Bretagne;22;FRH0122055M022255;;PISCINE DU QUAI;01/01/1991;eau côtière;-2.82115;48.60016
2020;Bretagne;22;FRH0122055M022257;;CORPS DE GARDE;15/06/2010;eau côtière;-2.81523;48.61468
2020;Bretagne;22;FRH0122055M022260;;LES GODELINS;01/01/1991;eau côtière;-2.82168;48.62306
2020;Bretagne;22;FRH0122055M022265;;LE MOULIN;01/01/1991;eau côtière;-2.8256;48.63629
2020;Bretagne;22;FRH0122061D022620;;RETENUE DU CORONG;01/01/1991;lac;-3.39026;48.21994
2020;Bretagne;22;FRH0122081M022195;;LERMOT;01/01/1991;eau côtière;-2.66232;48.53127
2020;Bretagne;22;FRH0122093M022170;;PORT MORVAN;01/01/1991;eau côtière;-2.57989;48.57057
2020;Bretagne;22;FRH0122093M022175;;COTENTIN;01/01/1991;eau côtière;-2.59982;48.55746
2020;Bretagne;22;FRH0122093M022182;;BELIARD;15/06/2010;eau côtière;-2.63236;48.53591
