Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2023;Bretagne;029;FRH0229022M029640;21/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;24/07/2023;15;61;;;;
2023;Bretagne;029;FRH0229022M029640;04/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;30/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;07/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029640;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229022M029644;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029644;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229022M029645;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229022M029645;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229023M029071;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;26/06/2023;15;46;;;;
2023;Bretagne;029;FRH0229023M029071;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;28/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;25/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029071;04/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229023M029078;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;03/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229023M029078;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;18/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;28/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;17/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;25/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;28/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;04/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029078;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229023M029084;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;28/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;02/08/2023;30;61;;;;
2023;Bretagne;029;FRH0229023M029084;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;25/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;31/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229023M029084;04/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229028M029711;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229028M029711;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;06/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;19/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;04/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;16/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;28/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229028M029711;07/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;26/05/2023;15;61;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229030M029186;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;25/07/2023;15;46;;;;
2023;Bretagne;029;FRH0229030M029186;07/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;21/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029186;05/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229030M029189;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;25/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;07/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;21/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029189;05/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229030M029192;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;23/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;05/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;20/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229030M029192;25/07/2023;61;110;;;;
2023;Bretagne;029;FRH0229030M029192;04/08/2023;77;93;;;;
2023;Bretagne;029;FRH0229030M029192;07/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229030M029192;21/08/2023;77;77;;;;
2023;Bretagne;029;FRH0229030M029192;01/09/2023;270;440;;;;
2023;Bretagne;029;FRH0229030M029192;05/09/2023;180;15;;;;
2023;Bretagne;029;FRH0229030M029192;12/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229031M029936;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229031M029936;16/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029936;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029936;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029936;24/07/2023;30;15;;;;
2023;Bretagne;029;FRH0229031M029936;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029936;24/08/2023;30;15;;;;
2023;Bretagne;029;FRH0229031M029936;06/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229031M029938;16/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;23/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;05/07/2023;46;30;;;;
2023;Bretagne;029;FRH0229031M029938;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;21/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;02/08/2023;46;110;;;;
2023;Bretagne;029;FRH0229031M029938;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;14/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;30/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;06/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029938;14/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229031M029940;16/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;23/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;05/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229031M029940;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;21/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;24/07/2023;15;46;;;;
2023;Bretagne;029;FRH0229031M029940;02/08/2023;30;61;;;;
2023;Bretagne;029;FRH0229031M029940;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;14/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;30/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;06/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029940;14/09/2023;30;30;;;;
2023;Bretagne;029;FRH0229031M029941;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229031M029941;16/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029941;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029941;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029941;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029941;08/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229031M029941;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029941;06/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229031M029942;16/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;26/06/2023;30;15;;;;
2023;Bretagne;029;FRH0229031M029942;13/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229031M029942;06/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;01/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229037M029803;21/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;03/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;11/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;23/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029803;13/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;01/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229037M029805;21/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;03/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;11/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;23/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029805;13/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;01/06/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229037M029808;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;30/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;03/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;17/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;01/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;11/08/2023;15;46;;;;
2023;Bretagne;029;FRH0229037M029808;16/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;23/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;28/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229037M029808;05/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229037M029808;13/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229038D029021;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229038D029021;19/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229038D029021;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229038D029021;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229038D029021;24/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229038D029021;07/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229038D029021;22/08/2023;15;61;;;;
2023;Bretagne;029;FRH0229038D029021;05/09/2023;15;77;;;;
2023;Bretagne;029;FRH0229039M029862;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029862;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029862;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029862;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029862;27/07/2023;30;15;;;;
2023;Bretagne;029;FRH0229039M029862;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029862;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029862;04/09/2023;46;15;;;;
2023;Bretagne;029;FRH0229039M029864;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029864;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;22/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;06/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;17/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029864;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;03/08/2023;390;290;;;;
2023;Bretagne;029;FRH0229039M029864;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;16/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;28/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029864;04/09/2023;140;330;;;;
2023;Bretagne;029;FRH0229039M029864;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029867;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;22/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;06/07/2023;15;45;;;;
2023;Bretagne;029;FRH0229039M029867;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;17/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;03/08/2023;1100;1200;;;;
2023;Bretagne;029;FRH0229039M029867;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;16/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029867;28/08/2023;46;15;;;;
2023;Bretagne;029;FRH0229039M029867;04/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029867;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029871;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029871;04/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029874;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029874;04/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029876;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029876;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029876;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029876;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029876;27/07/2023;15;130;;;;
2023;Bretagne;029;FRH0229039M029876;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029876;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029876;04/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029878;15/06/2023;15;180;;;;
2023;Bretagne;029;FRH0229039M029878;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029878;04/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029881;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029881;15/06/2023;30;94;;;;
2023;Bretagne;029;FRH0229039M029881;28/06/2023;15;77;;;;
2023;Bretagne;029;FRH0229039M029881;12/07/2023;61;160;;;;
2023;Bretagne;029;FRH0229039M029881;27/07/2023;94;330;;;;
2023;Bretagne;029;FRH0229039M029881;08/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029881;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029881;04/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029884;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;22/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;06/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;17/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;03/08/2023;160;130;;;;
2023;Bretagne;029;FRH0229039M029884;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;16/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;28/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029884;04/09/2023;15;30;;;;
2023;Bretagne;029;FRH0229039M029884;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029887;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029887;04/09/2023;30;15;;;;
2023;Bretagne;029;FRH0229039M029889;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229039M029889;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029889;28/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029889;12/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029889;27/07/2023;46;46;;;;
2023;Bretagne;029;FRH0229039M029889;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029889;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229039M029889;04/09/2023;46;46;;;;
2023;Bretagne;029;FRH0229040M029471;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229040M029471;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;05/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;10/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;20/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;31/07/2023;30;77;;;;
2023;Bretagne;029;FRH0229040M029471;08/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229040M029471;17/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;24/08/2023;15;270;;;;
2023;Bretagne;029;FRH0229040M029471;07/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029471;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229040M029477;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;10/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029477;24/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229040M029477;08/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229040M029478;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;10/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;08/08/2023;15;30;;;;
2023;Bretagne;029;FRH0229040M029478;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029478;08/09/2023;46;15;;;;
2023;Bretagne;029;FRH0229040M029480;31/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229040M029480;20/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029480;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029480;10/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229040M029480;27/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029480;08/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029480;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229040M029480;08/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229042M029613;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;11/07/2023;15;46;;;;
2023;Bretagne;029;FRH0229042M029613;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029613;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229042M029615;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;09/08/2023;30;61;;;;
2023;Bretagne;029;FRH0229042M029615;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029615;12/09/2023;440;15;;;;
2023;Bretagne;029;FRH0229042M029617;26/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229042M029617;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;22/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;05/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;21/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;24/07/2023;15;30;;;;
2023;Bretagne;029;FRH0229042M029617;04/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;09/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;22/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;30/08/2023;110;15;;;;
2023;Bretagne;029;FRH0229042M029617;07/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029617;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229042M029622;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;09/08/2023;15;230;;;;
2023;Bretagne;029;FRH0229042M029622;24/08/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029622;12/09/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;30/05/2023;15;15;Prélèvement de pré-saison;;;
2023;Bretagne;029;FRH0229042M029624;15/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;22/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;26/06/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;05/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;11/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;21/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;24/07/2023;15;15;;;;
2023;Bretagne;029;FRH0229042M029624;04/08/2023;15;15;;;;
